CIG_category,Medium cloud cover,temp,Temperature,cloud_count,u-co600,u-co500,u-co700,u-co400,Temp1000,Temp975,Temp950,Temp925,Temp900,Temp800,Temp700,u-co300,Temp850,Geop500,Geop600,u-co100,Temp600,Geop400,u-co250,u-co150,Geop300,u-co200,u-co800,Geop700,Geop250,Temp500
6.0,21.7773,23.0,296.8342,3.0,4.1496103359386325,4.2384988367557535,3.64996724948287,4.730493910610676,299.6484064292162,298.22408924018964,296.4917366416193,294.9437490976416,293.54900146322325,288.94475004728884,283.5411408348009,4.372429009526968,291.2004066228401,5862.029545299711,4401.281616561115,,276.7120706734713,7595.5082407072205,,,9728.058351367712,,2.585389423184097,3131.97721773386,,269.4844038099691
6.0,22.168000000000003,23.0,296.2697,3.0,4.145885698497295,4.232619473710656,3.6477039270102978,4.723988244310021,299.65001813787967,298.22564326319844,296.4931653775276,294.94505233038217,293.5502139823511,288.9456055087503,283.5418967034202,4.3638875409960765,291.2013610652648,5862.059161297977,4401.310759246348,,276.71249183511827,7595.536596506833,,,9728.080723688006,,2.5853278480499284,3132.003814361989,,269.4843719150522
6.0,17.334,22.0,295.8651,3.0,1.3021,3.9902,5.2252,8.5291,296.4084,295.0603,293.3857,292.5053,291.6463,288.7583,283.0585,0.1939,290.3688,5840.4814,4372.2329,0.507,276.6878,7593.9263,-4.3352,4.3587,9746.0361,-0.5526,6.3012,3102.8066,11035.2246,272.4979
1.0,5.2734,21.0,296.0708,3.0,4.104914688505232,4.167946485802531,3.622807384468615,4.652425926178693,299.66774693271145,298.2427375135012,296.5088814734481,294.9593878909945,293.5635516964831,288.95501558249816,283.5502112568356,4.269931424409151,291.21185993007384,5862.384937234222,4401.631328798831,,276.7171246134676,7595.848510302602,,,9728.326819188891,,2.5846505215740763,3132.296377256513,,269.48402107102453
1.0,23.7793,24.0,298.5434,3.0,4.101190051063895,4.162067122757435,3.6205440629273653,4.645920259878039,299.6693586413749,298.24429153651,296.51031020935625,294.9606911237352,293.56476421607664,288.9558710437268,283.55096712522214,4.261389959603548,291.2128143722657,5862.414553232491,4401.660471484065,,276.71754577511456,7595.8768661022195,,,9728.349191509189,,2.5845889464399083,3132.3229738846417,,269.48398917610757
1.0,25.1953,26.0,299.8158,2.0,7.0954,5.4793,6.0507,4.9374,300.0681,298.3686,296.3241,295.0081,293.6706,289.0782,283.0948,-1.9226,291.5687,5871.8257,4400.603,-4.2679,277.9453,7614.7998,-4.8699,1.2447,9755.3867,-6.5641,0.4397,3129.8901,11042.1064,272.0995
6.0,98.584,30.0,299.5346,2.0,5.5855,5.6891,2.9863,4.1545,300.059,298.7758,296.8075,294.9836,293.7478,289.0048,283.8472,-2.6696,291.1013,5877.9453,4408.271,-5.1953,278.0856,7620.1309,-5.6003,0.3261,9763.2422,-5.343,-1.9218,3134.2571,11051.0156,270.3607
6.0,96.4844,30.0,298.4152,2.0,3.799494432285428,3.685838744044304,3.437214977107942,4.118961362168194,299.799907038454,298.37016738113016,296.62603782396764,295.06625298038125,293.6629782924429,289.0251634062733,283.61219247314153,3.5695312730968,291.29012419539504,5864.813448809087,4404.021029084921,,276.75165986979846,7598.173685871065,,,9730.16134928912,,2.579601360601373,3134.4773007035246,,269.4814056882314
5.0,95.4102,27.0,297.5311,2.0,3.7957697948440914,3.679959380999208,3.4349516546353698,4.112455697730184,299.80151874711737,298.37172140367335,296.62746656034136,295.0675562131218,293.66419081203634,289.026018867502,283.61294834152795,3.560989808291197,291.29107863758685,5864.843064807354,4404.050171770155,,276.7520810314454,7598.20204167068,,,9730.183721609414,,2.5795397854672046,3134.5038973316555,,269.48137379331456
5.0,59.5215,25.0,297.9096,3.0,3.7527,2.2796,5.8548,2.2658,298.4497,297.2417,295.9548,294.7379,293.6254,289.1379,283.8737,-2.5394,291.3329,5875.2559,4404.6865,-4.802,278.0775,7619.7607,-5.1587,0.8831,9762.2412,2.918,1.9834,3127.052,11048.9688,270.9154
4.0,90.8691,25.0,298.8128,3.0,3.7883205199614167,3.668200654909015,3.430425010621548,4.09944436699152,299.8047421644442,298.3748294492252,296.63032403215766,295.0701626786032,293.66661585122347,289.0277297901921,283.61446007853374,3.5439068786799908,291.2929875222035,5864.90229679644,4404.108457148075,,276.7529233547393,7598.258753269911,,,9730.228466242552,,2.5794166351988683,3134.5570905804634,,269.4813100034953
4.0,43.8477,24.0,299.2816,3.0,3.7845958834514017,3.662321293726564,3.4281616890802984,4.0929387006908655,299.80635387310764,298.376383472234,296.6317527680658,295.0714659113437,293.6678283703513,289.02858525142074,283.61521594715305,3.535365413874388,291.2939419643953,5864.9319127872595,4404.13759983331,,276.7533445163863,7598.287109069526,,,9730.250838562846,,2.5793550600646995,3134.5836872085933,,269.4812781085784
5.0,44.4824,25.0,299.44,3.0,-2.7711,-2.6527,-2.8858,-1.3092,299.921,298.4659,296.5238,295.0045,293.825,288.2304,283.3318,-4.3627,291.0176,5872.7881,4405.126,-3.7892,276.8673,7620.2471,-7.8598,-4.2246,9760.3398,-5.8974,-3.987,3133.6516,11047.9893,272.3145
5.0,46.9238,24.0,298.7639,3.0,3.777146608568728,3.65056256763637,3.423635045066476,4.079927369952202,299.8095772904344,298.37949151778594,296.634610239882,295.07407237682486,293.67025340953836,289.03029617387796,283.616727683926,3.5182824805378914,291.2958508490118,5864.991144776344,4404.19588520378,,276.7541868397966,7598.343820668757,,,9730.295583195984,,2.5792319097963627,3134.6368804648523,,269.4812143187592
5.0,69.5312,24.0,298.7658,3.0,3.773421971127391,3.644683204591274,3.4213717225939035,4.0734217055141935,299.81118899909785,298.38104554032907,296.6360389762558,295.0753756100312,293.67146592913195,289.0311516351066,283.6174835525453,3.5097410157322884,291.2968052912038,5865.0207607746115,4404.225027889013,,276.7546080014436,7598.372176468371,,,9730.317955516279,,2.5791703346621944,3134.663477092981,,269.48118242384226
5.0,42.333999999999996,24.0,298.9181,3.0,-6.2352,-4.5624,-4.9717,-3.2527,299.3708,298.047,296.4464,294.9656,293.76099999999997,288.60200000000003,283.1085,-5.3113,291.3647,5881.7397,4414.792,-3.6665,277.0396,7628.3735,-7.7205,-3.7534,9768.959,-6.1905,-3.0639999999999996,3144.9321,11057.0137,271.6736
5.0,56.7383,24.0,298.8984,3.0,-2.0451,-2.932,-3.9756,-7.7877,299.3733,298.0825,296.4808,294.968,293.5574,288.2277,283.4902,-6.6215,290.7476,5881.2139,4416.3125,-6.5432,277.1205,7613.9795,-6.3793,-6.2192,9748.582,-6.1006,-0.3785,3143.0312,11030.6426,269.5942
4.0,53.7354,24.0,298.7597,3.0,3.732450961135328,3.580010214820504,3.3964751800522213,4.001859385520221,299.8289177934638,298.3981397910975,296.6517550717108,295.0897111706436,293.6848036427982,289.0405617090873,283.6257981059607,3.4157848991453648,291.3073041560128,5865.346536718309,4404.5455974414945,,276.75924077967653,7598.684090264142,,,9730.564051017165,,2.578493008200894,3134.956039994954,,269.48083157981455
4.0,47.1191,24.0,299.1046,3.0,3.728726323693991,3.574130851775408,3.394211858510971,3.9953537210822105,299.8305295021273,298.3996938136406,296.65318380761886,295.0910144033842,293.68601616239175,289.04141717031604,283.6265539743472,3.4072434343397617,291.3082585984376,5865.376152709127,4404.574740126729,,276.75966194132343,7598.712446063757,,,9730.58642333746,,2.5784314330667257,3134.9826366230845,,269.4807996848976
5.0,41.2109,25.0,299.8171,3.0,-2.8207,-2.9763,-6.6384,-6.4314,300.1331,298.5314,296.6105,295.0242,293.7048,288.1689,282.8462,-8.4979,291.0223,5891.5918,4425.5244,-7.4675,277.9777,7623.3628,-7.7010000000000005,-5.8541,9754.6846,-9.5676,-2.9360000000000004,3154.1147,11036.7314,269.495
4.0,47.8516,25.0,300.2566,3.0,3.4382046172395357,3.1155405621975665,3.2176727391779423,3.487911818549037,299.9562427736819,298.52090758970013,296.76462521450594,295.19266656134283,293.7805926804432,289.10814314894384,283.6855117166415,2.7410091422498226,291.38270509475836,5867.68620030582,4406.847869671881,,276.79251255106647,7600.924198433759,,,9732.33146416396,,2.573628572616144,3137.057173550129,,269.4783118817577
5.0,43.5547,25.0,300.2974,3.0,3.4344799797981977,3.1096611991524696,3.21540941670537,3.481406154111028,299.95785448234534,298.52246161270887,296.76605395041406,295.1939697940834,293.7818052000366,289.10899861017236,283.6862675852608,2.73246767744422,291.3836595369503,5867.715816296637,4406.877012357116,,276.7929337127134,7600.952554233371,,,9732.353836476805,,2.573566997481976,3137.0837701782593,,269.47827998684085
4.0,47.5586,26.0,300.2663,3.0,-6.553999999999999,-3.6169,-5.7842,-4.0078,300.5771,298.9149,296.8588,295.02,293.4651,288.1179,283.0148,-7.4345,290.7199,5891.5752,4425.5903,-7.3307,277.0715,7626.456999999999,-7.8475,-4.7368,9760.9609,-7.1538,-1.2402,3155.3669,11043.7676,269.786
4.0,44.7266,25.0,300.2158,3.0,3.4270307049155235,3.097902474924922,3.2108827726915483,3.468394823372364,299.96107789967215,298.5255696582608,296.7689114222303,295.1965762595646,293.7842302392237,289.11070953286253,283.68777932226664,2.715384747833013,291.38556842156686,5867.775048293172,4406.935297727585,,276.79377603600733,7601.009265832603,,,9732.398581117393,,2.573443847213639,3137.1369634345174,,269.47821619702154
5.0,47.2168,28.0,300.2879,3.0,3.4233060674741864,3.0920231118798256,3.2086194502189755,3.4618891570717096,299.9626896083355,298.52712368080387,296.77034015860414,295.19787949230516,293.7854427583516,289.11156499409117,283.68853519065306,2.7068432830274105,291.38652286375867,5867.804664283991,4406.96444042027,,276.7941971976543,7601.037621632218,,,9732.420953430235,,2.5733822720794706,3137.163560062648,,269.4781843021046
4.0,47.0703,28.0,300.1329,2.0,-5.4931,-3.7617,-6.1082,-3.1275,300.4989,298.9088,296.8618,294.9526,293.284,287.8894,282.7178,-4.6734,290.5109,5884.2139,4418.7026,-6.2263,277.2283,7622.8716,-2.8376,-1.666,9756.998,-6.6062,-1.742,3148.7224,11039.2109,270.4742
4.0,68.3105,27.0,300.2192,2.0,3.4158567935228348,3.080264385789633,3.2040928062051535,3.4488778263330464,299.9659130256623,298.5302317263558,296.7731976304203,295.20048595825216,293.78786779753864,289.11327591654845,283.6900469276588,2.6897603534162045,291.3884317483753,5867.863896273077,4407.022725790739,,276.7950395210646,7601.094333231449,,,9732.465698070824,,2.5732591218111343,3137.2167533189063,,269.47812051228544
4.0,55.8594,26.0,299.6196,3.0,3.4121321560814977,3.0743850227445364,3.2018294846639037,3.4423721618950367,299.96752473386005,298.53178574936464,296.77462636632845,295.2017891909927,293.7890803171322,289.1141313777772,283.6908027962781,2.681218888610601,291.38938619056717,5867.8935122713465,4407.0518684759745,,276.7954606827116,7601.1226890310645,,,9732.48807039112,,2.5731975466769645,3137.243349939585,,269.4780886173685
4.0,71.3867,25.0,298.9753,3.0,-8.3373,-5.1218,-8.0405,-4.6912,299.4531,298.064,296.2693,294.6326,293.3003,288.5911,283.3491,-1.9983,290.9491,5880.6392,4407.5356,-4.256,277.9662,7614.9429,1.2129,-3.4041,9741.5088,2.1424,-6.3505,3135.1692,11028.0918,271.5709
4.0,80.4199,24.0,298.7861,3.0,3.4046828811988235,3.0626262985169888,3.1973028406500816,3.429360831156373,299.97074815118685,298.53489379491657,296.7774838381447,295.20439565647393,293.7915053558536,289.1158423004672,283.69231453328393,2.664135955274105,291.39129507495085,5867.9527442604285,4407.110153846443,,276.79630300600553,7601.179400630295,,,9732.532815024257,,2.5730743964086287,3137.296543195844,,269.47802482754923
4.0,86.37700000000001,24.0,299.0561,3.0,3.4009582437574863,3.0567469354718924,3.1950395181775093,3.4228551648557186,299.97235985985026,298.5364478174597,296.77891257451853,295.2056988892145,293.7927178754471,289.11669776169583,283.69307040167035,2.655594490468502,291.39224951737566,5867.982360251248,4407.139296539128,,276.79672416765237,7601.207756429911,,,9732.555187344553,,2.5730128212744603,3137.3231398239727,,269.4779929326324
4.0,86.4258,24.0,298.7813,3.0,-7.2351,-8.8379,-3.8595,-3.9067,299.1699,297.6396,295.7212,294.0603,292.9657,288.594,283.6764,-1.9214,290.8356,5888.418000000001,4415.0894,-4.9968,277.4579,7620.9243,0.9695,-3.3739999999999997,9747.8105,6.6157,-1.0006,3141.5862,11034.3633,271.2244
3.0,61.6211,24.0,297.7479,3.0,0.462,-1.1938,0.1526,-4.8875,298.0954,296.7355,295.0855,293.613,292.3659,287.8122,282.2797,2.1964,290.2627,5876.8184,4414.2905,-4.1835,276.4085,7609.8975,6.8896,-4.6374,9736.958,1.368,0.8317,3147.3335,11015.7461,269.8053
2.0,94.4336,24.0,297.3984,3.0,3.359987233765424,2.9920739457011223,3.1701429756358266,3.351292844861746,299.99008865468204,298.5535420682281,296.79462866997346,295.22003444982687,293.80605558957905,289.1261078354437,283.7013849550858,2.5616383738815784,291.40274838218465,5868.3081361949435,4407.4598660841575,,276.80135694600176,7601.51967022568,,,9732.801282845438,,2.5723354948131605,3137.6157027259474,,269.47764208860457
2.0,48.9258,24.0,297.7438,3.0,3.3562625972554088,2.9861945826560263,3.167879654094577,3.3447871804237366,299.99170036334544,298.55509609077126,296.79605740634724,295.22133768256754,293.8072681087069,289.12696329690516,283.70214082347235,2.5530969090759754,291.40370282437647,5868.3377521932125,4407.489008776844,,276.8017781076487,7601.548026025295,,,9732.823655165732,,2.5722739196789917,3137.6422993540764,,269.4776101936877
3.0,49.1699,23.0,297.9875,3.0,2.5186,0.1471,-1.2853,-1.4869999999999999,298.3144,296.9605,295.3321,293.7962,292.5345,287.9494,282.3236,-0.9295,290.5509,5883.6797,4421.4155,-7.6984,276.1106,7616.6763,5.5102,-2.2703,9745.3916,-1.9832,-0.2143,3154.3601,11026.1836,269.4122
3.0,49.6582,23.0,298.4016,3.0,3.0657408898696303,2.527604293078184,2.991340534761548,2.837345279753208,300.1174136349,298.67630986729637,296.9074988127686,295.32298984052613,293.9018446272239,289.19368927553296,283.76109856599936,1.8868626169860363,291.47814932069736,5870.647799782455,4409.762138314545,,276.83462871727534,7603.759778402747,,,9734.56869598478,,2.56747105922841,3139.716836288572,,269.47512239054777
3.0,50.4395,23.0,298.7995,3.0,3.0620162524282932,2.521724930033088,2.989077212288976,2.8308396134525537,300.1190253435634,298.6778638898395,296.9089275486768,295.32429307326674,293.90305714635184,289.1945447367616,283.7618544343859,1.8783211521804333,291.4791037631221,5870.677415780723,4409.79128099978,,276.8350498789223,7603.788134202361,,,9734.591068305075,,2.5674094840942416,3139.743432909251,,269.47509049563814
3.0,52.9297,23.0,298.8729,3.0,-0.7421,-1.4993,-1.3315,2.2532,299.2003,297.6817,295.8221,294.1788,292.8314,287.7473,282.0819,3.0192,290.7123,5882.9634,4420.415,-8.0634,276.5371,7616.5771,1.6523,-0.0795,9749.7266,-0.9532,-2.0512,3152.6711,11032.458,269.4072
3.0,55.9082,24.0,298.9572,3.0,3.0545669775456186,2.509966203942895,2.9845505682751536,2.81782828271389,300.1222487608902,298.68097193539137,296.91178502095863,295.3268995392136,293.90548218553886,289.1962556592189,283.7633661713917,1.8612382225692272,291.4810126475058,5870.73664776981,4409.849566377699,,276.8358922023326,7603.844845801592,,,9734.635812945664,,2.567286333825905,3139.796626165509,,269.47502670581156
5.0,51.8066,24.0,299.0885,3.0,3.050842340104282,2.504086842760444,2.9822872458025813,2.811322618275881,300.12386046908796,298.6825259584002,296.91321375686675,295.32820277195424,293.9066947051324,289.1971111204475,283.76412203977816,1.852696757763624,291.4819670899305,5870.766263760626,4409.878709062934,,276.8363133639796,7603.873201601207,,,9734.658185258508,,2.5672247586917365,3139.8232227936387,,269.474994810902
3.0,56.6406,24.0,298.7411,3.0,-1.5888,-2.2865,-1.7432,1.1619,299.079,297.5794,295.7736,294.1183,292.6909,287.5799,282.41200000000003,6.4925,290.1589,5874.7124,4414.2485,-6.5849,276.4543,7608.7705,4.1034,1.1127,9746.4668,2.4642,-1.0536,3145.865,11031.5059,269.0073
5.0,57.5684,24.0,297.5193,3.0,3.0433930661529303,2.492328116670251,2.9777606017887592,2.7983112875372167,300.1270838864148,298.68563400348654,296.916071228683,295.33080923743546,293.9091197438538,289.1988220431376,283.76563377678394,1.8356138281524181,291.4838759743143,5870.825495749712,4409.936994433403,,276.8371556872735,7603.929913200438,,,9734.702929899095,,2.5671016084379517,3139.8764160498977,,269.47493102107546
5.0,51.9043,24.0,297.5098,3.0,3.039668428711593,2.4864487536251545,2.975497280247509,2.7918056212365627,300.1286955950782,298.68718802649533,296.9174999645911,295.33211247017607,293.9103322634473,289.19967750436626,283.76638964540325,1.8270723633468149,291.4848304165062,5870.85511174798,4409.966137118638,,276.83757684892043,7603.958269000052,,,9734.72530221194,,2.567040033303784,3139.9030126780267,,269.47489912616584
3.0,75.9766,24.0,297.4187,3.0,5.782,7.3846,4.9459,6.6796,297.881,296.5917,295.1909,294.1342,292.91900000000004,288.6024,283.712,5.2237,290.8353,5870.269,4405.8018,-4.3195,277.3134,7607.0083,9.5518,0.2363,9746.7715,8.2573,2.0803,3133.4653,11035.4258,269.9236
2.0,97.7051,24.0,297.1978,3.0,3.032219153828919,2.474690029397607,2.9709706362336874,2.778794290497899,300.13191901240504,298.6902960720472,296.920357436873,295.3347189356573,293.9127573021688,289.2013884268236,283.76790138240904,1.8099894300103188,291.4867393011227,5870.914343737066,4410.024422496557,,276.8384191722144,7604.014980599283,,,9734.770046852527,,2.5669168830354465,3139.956205934285,,269.4748353363393
3.0,63.1348,23.0,297.7059,3.0,3.0284945173189044,2.4688106663525105,2.968707313761115,2.7722886241972446,300.1335307210684,298.6918500945904,296.9217861727812,295.33602216839785,293.9139698217623,289.2022438880522,283.7686572507955,1.8014479652047157,291.48769374331465,5870.943959735335,4410.053565181792,,276.8388403338613,7604.043336398899,,,9734.792419172823,,2.5668553079012786,3139.982802554965,,269.4748034414224
4.0,66.8945,23.0,297.9001,3.0,1.0431,0.5299,-2.1202,2.1834,298.3317,297.012,295.5176,294.1674,293.0886,288.8408,282.9755,5.4697,290.9863,5874.3228,4409.7583,-4.7613,276.8929,7613.4321,8.3,-1.6073,9752.5449,7.9133,4.8131,3139.2898,11039.9668,270.3204
3.0,68.2617,22.0,296.5362,3.0,2.9812,7.9116,3.1413,3.5812,296.9291,295.5232,294.0991,293.1443,292.1687,288.1615,282.3513,0.1684,290.1746,5858.0928,4397.9893,-5.4863,275.8335,7594.6968,3.7926,-4.3641,9733.6094,3.4810000000000003,8.6318,3132.3191,11018.6572,269.4006
4.0,79.9316,22.0,296.7835,3.0,2.9875235073268414,2.4041376765817404,2.9438107712194324,2.700726306065917,300.1512595154345,298.7089443453588,296.93750226823613,295.35035772947595,293.9273075358942,289.21165396203287,283.7769718042109,1.7074918486177921,291.49819260835653,5871.26973567158,4410.374134734273,,276.84347311221063,7604.355250194669,,,9735.03851467371,,2.566177981425425,3140.275365456939,,269.4744525973947
5.0,89.8438,23.0,296.8839,3.0,2.983798869885504,2.398258313536644,2.9415474496781826,2.6942206397652626,300.15287122409785,298.7104983679019,296.9389310046098,295.35166096221656,293.92852005502215,289.2125094232615,283.7777276725974,1.698950383812189,291.49914705054834,5871.299351669847,4410.403277419508,,276.8438942738576,7604.383605994283,,,9735.060886986554,,2.5661164062912576,3140.3019620850678,,269.4744207024778
4.0,94.04299999999999,23.0,296.7741,3.0,4.7557,5.2034,2.5391,1.4372,297.0822,295.6556,294.4712,293.3325,292.1501,287.9647,282.3395,3.1214,289.8615,5866.8687,4406.3198,-7.3909,276.5707,7606.4805,-0.7695,-2.7164,9743.0859,0.1732,4.9941,3139.7732,11025.9229,269.4831
3.0,87.8418,24.0,297.0179,3.0,2.693277162499726,1.9396680239588024,2.7650083294138312,2.186778739094734,300.2785844956525,298.831712144427,297.0503724110313,295.45331312017515,294.0230965735392,289.2792354018893,283.8366854151245,1.03271609172225,291.57359354686923,5873.609399266539,4412.67640696466,,276.8767448834842,7606.595358364283,,,9736.805927813051,,2.561313545855228,3142.376499019563,,269.47193289933784
3.0,68.5059,24.0,297.5772,3.0,2.6895525250583887,1.9337886609137056,2.762745007872581,2.18027307279408,300.28019620431587,298.83326616697013,297.0518011469394,295.45461635291576,294.02430909266695,289.28009086311795,283.837441283511,1.024174626916647,291.5745479890611,5873.639015257359,4412.705549649894,,276.87716604524763,7606.623714163898,,,9736.828300133348,,2.5612519707210595,3142.4030956476927,,269.47190100442816
3.0,75.8301,24.0,297.9481,3.0,5.8105,3.6354,2.2873,3.3842,298.3178,296.8459,295.0661,293.5767,292.1849,287.2651,282.6821,2.0373,289.7289,5869.6235,4406.0474,-6.5248,277.1408,7605.5132,1.6866,-2.5454,9743.8467,0.5828,-1.0524,3135.3167,11028.9961,269.6619
4.0,71.1914,25.0,298.1368,3.0,2.6821032501757145,1.9220299348235133,2.7582183638587594,2.167261742055416,300.2834196216427,298.83637421252206,297.0546586192213,295.457222818397,294.02673413185397,289.28180178580806,283.83895302051684,1.007091697305441,291.57645687367767,5873.698247246444,4412.763835020363,,276.8780083685415,7606.68042576313,,,9736.873044766486,,2.5611288204527227,3142.456288896501,,269.4718372146017
5.0,63.0859,27.0,297.8673,3.0,2.6783786136657004,1.9161505717784169,2.755955041386187,2.160756077617407,300.28503133030614,298.8379282355308,297.05608735512936,295.4585260511376,294.0279466514476,289.2826572470367,283.83970888890326,0.998550232499838,291.57741131586954,5873.727863244712,4412.792977705598,,276.87842953018844,7606.7087815627465,,,9736.89541708678,,2.5610672453185543,3142.4828855246305,,269.47180531969207
5.0,92.62700000000001,27.0,297.8366,3.0,2.7439,1.7043,0.4314,4.7543,298.2898,296.8381,294.9398,293.4771,292.4765,288.2135,283.6963,4.3571,290.533,5865.5693,4401.5151,-4.6013,277.1302,7603.4766,4.098,-2.0562,9742.8496,0.2842,-1.1865,3128.7805,11030.2178,269.7402
5.0,98.1934,27.0,297.4722,3.0,2.6709293387830257,1.9043918475508688,2.751428397372365,2.147744746878743,300.2882547476329,298.8410362810828,297.05894482694566,295.4611325166188,294.030371690169,289.28436816949403,283.8412206259091,0.9814673028886318,291.5793202004861,5873.787095233798,4412.851263083519,,276.87927185348235,7606.765493161976,,,9736.940161727369,,2.5609440950502176,3142.536078780889,,269.4717415298656
5.0,97.8027,26.0,297.4549,3.0,2.6672047013416886,1.8985124845057728,2.7491650758311152,2.1412390805780888,300.2898664562963,298.8425903036258,297.06037356285384,295.46243574982515,294.0315842097625,289.2852236307226,283.8419764945284,0.9729258380830288,291.580274642678,5873.816711224616,4412.880405768752,,276.8796930151293,7606.793848961592,,,9736.962534040213,,2.5608825199160488,3142.562675409019,,269.4717096349559
4.0,76.6113,25.0,297.9528,3.0,14.5265,7.6871,13.3571,1.0088,298.4529,297.1671,295.7549,294.4789,293.4043,288.8894,283.2481,3.3403,291.1695,5863.6577,4395.9082,-2.9153,277.4204,7601.9658,4.4382,5.1059,9739.5439,10.5032,15.7601,3124.6289,11028.4287,270.5017
4.0,80.4199,24.0,297.9249,3.0,2.659755427390337,1.88675375841558,2.744638431817293,2.128227749839425,300.29308987315744,298.84569834917784,297.0632310351357,295.4650422153063,294.03400924848387,289.2869345534127,283.84348823153414,0.9558429047465324,291.5821835272945,5873.875943213701,4412.938691139221,,276.88053533853963,7606.850560560822,,,9737.0072786808,,2.5607593696477124,3142.615868665277,,269.4716458451294
4.0,73.1934,24.0,297.9305,3.0,2.656030789949,1.8808743972331283,2.742375109344721,2.1217220854014163,300.29470158182085,298.84725237218663,297.0646597710438,295.46634544804687,294.0352217680774,289.28779001464136,283.8442440999206,0.9473014399409294,291.5831379694864,5873.905559211969,4412.967833824456,,276.8809565001866,7606.878916360438,,,9737.029650993643,,2.560697794513544,3142.6424652934074,,269.47161395021976
4.0,92.334,24.0,298.3701,3.0,12.3216,2.5985,14.2676,2.8866,298.8257,297.5008,295.9352,294.6323,293.5023,288.9109,282.7811,4.6994,291.3437,5869.5083,4406.5044,-4.026,276.8753,7611.9556,4.5173,3.7916,9751.2314,8.6577,11.6569,3137.97,11035.6064,269.5364
4.0,62.8418,24.0,297.3498,3.0,9.1711,6.9713,10.8566,7.6455,297.754,296.6857,295.4137,294.0556,292.5399,288.0764,282.8571,5.2936,290.1367,5873.3208,4410.7354,-2.7344,276.4623,7607.5317,6.2219,1.5194,9738.6689,9.6212,14.6986,3142.3516,11021.4912,269.7168
4.0,52.2949,25.0,297.5506,3.0,2.6150597799569373,1.8162014074623585,2.717478566803038,2.050159765407443,300.3124303766526,298.86434662248934,297.0803758669645,295.4806810086593,294.0485594822094,289.29720008862205,283.852558653336,0.8533453233540058,291.5936368342955,5874.231335155667,4413.288403376937,,276.8855892784195,7607.190830156207,,,9737.275746494532,,2.560020468037692,3142.9350281953807,,269.4712631061848
4.0,58.4473,25.0,297.8966,3.0,2.6113351425156,1.810322044417262,2.7152152452617884,2.0436541009694342,300.31404208531603,298.8659006454982,297.08180460287264,295.4819842413998,294.04977200180286,289.2980555498507,283.8533145217225,0.8448038585484028,291.59459127648734,5874.260951146483,4413.317546062172,,276.88601044006646,7607.219185955822,,,9737.298118814826,,2.5599588929035235,3142.96162481606,,269.47123121127515
4.0,80.4688,25.0,298.1146,3.0,13.3114,9.7142,10.1988,8.3833,298.4106,296.9268,295.4713,294.3742,293.0468,287.5956,282.4827,5.8385,290.1307,5883.1904,4421.2827,-5.7411,277.3666,7615.9253,6.5538,3.6792,9747.7607,9.658999999999999,11.3062,3151.6519,11029.4492,269.3295
4.0,95.459,25.0,297.6293,3.0,2.3208134351298213,1.3517317529767752,2.538676124997437,1.5362121984362602,300.4397553568706,298.98711442155764,297.19324600929394,295.58363639935845,294.14434851985425,289.3647815284785,283.9122722642496,0.17856956645846367,291.66903777280817,5876.570998743177,4415.590675607325,,276.9188610498095,7609.430938325821,,,9739.043159641324,,2.5551560324674942,3145.036161750554,,269.4687434081279
4.0,55.126999999999995,25.0,298.1652,3.0,2.317088797688484,1.345852391794324,2.5364128034561872,1.529706533998251,300.441367065534,298.9886684441008,297.19467474520206,295.5849396320991,294.14556103944784,289.3656369897071,283.9130281326361,0.17002810165286064,291.66999221523287,5876.600614733994,4415.619818292558,,276.91928221145645,7609.45929412544,,,9739.06553196162,,2.5550944573333254,3145.0627583786845,,269.4687115132183
4.0,55.3223,26.0,298.8504,3.0,10.1325,9.2694,10.0782,7.1601,299.139,297.6132,295.9884,294.2926,292.7488,288.0948,283.2188,3.95,290.2467,5888.1475,4425.1504,-5.8313,277.1093,7621.2256,5.6326,3.5276,9753.707,10.8839,14.0059,3154.0642,11036.0107,269.1293
4.0,73.2422,27.0,298.7538,3.0,2.3096395237371325,1.3340936657041311,2.531886159442365,1.5166952032595873,300.4445904828608,298.9917764896527,297.197532217484,295.587546098046,294.1479860781692,289.3673479121644,283.9145398696419,0.1529451720416546,291.6719010996166,5876.659846730528,4415.678103663026,,276.9201245347504,7609.516005724669,,,9739.110276594758,,2.5549713070649887,3145.115951634943,,269.46864772339177
4.0,74.1699,27.0,298.6921,3.0,2.3059148862957954,1.3282143026590347,2.529622836969793,1.5101895369589329,300.4462021915242,298.9933305126615,297.19896095339215,295.5888493307866,294.14919859776273,289.36820337339304,283.91529573802836,0.14440370723605156,291.67285554204136,5876.689462721348,4415.707246348262,,276.9205456963973,7609.544361524284,,,9739.132648915052,,2.5549097319308203,3145.142548263073,,269.46861582848214
5.0,84.1797,27.0,297.9035,3.0,7.0261,7.6068,7.8066,6.8171,298.2686,296.75,294.8308,293.5429,292.4868,287.8637,282.8602,5.7489,290.4273,5885.5098,4419.7153,-4.2773,276.8988,7619.8042,7.1101,2.492,9752.2891,6.1641,13.3061,3148.9724,11034.5225,269.4921
