date,str,ceiling
20160410030000, FEW 5   BKN 80   OVC 100  ,8000
20160410040000, FEW 5   SCT 80   OVC 100  ,10000
20160410050000, FEW 4   SCT 9   BKN 15  ,1500
20160410060000, FEW 10   SCT 100   OVC 120  ,12000
20160410070000, FEW 10   BKN 150  ,15000
20160410080000, FEW 10   BKN 180  ,18000
20160410090000, FEW 15   BKN 160   BKN -9999  ,-9999
20160410100000, FEW 2   BKN 180   BKN -9999  ,-9999
20160410110000, FEW 2   BKN 180  ,18000
20160410120000, FEW 2   SCT 140   BKN 180  ,18000
20160410210000, FEW 1   BKN 140   BKN -9999  ,-9999
20160410220000, FEW 1   SCT 120   BKN -9999  ,-9999
20160410230000, FEW 3   SCT 120   BKN -9999  ,-9999
20160411000000, FEW 5   BKN -9999  ,-9999
20160411010000, FEW 15   BKN -9999  ,-9999
20160411020000, FEW 30   BKN -9999  ,-9999
20160411030000, FEW 40   BKN -9999  ,-9999
20160411040000, FEW 40   BKN -9999  ,-9999
20160411050000, FEW 30   BKN -9999  ,-9999
20160411060000, FEW 30   SCT -9999  ,-99999
20160411070000, FEW 30   BKN -9999  ,-9999
20160411080000, FEW 40   BKN -9999  ,-9999
20160411090000, FEW 30   BKN -9999  ,-9999
20160411100000, FEW 25   BKN -9999  ,-9999
20160411110000, FEW 25   BKN 35   BKN -9999  ,-9999
20160411120000, FEW 25   BKN -9999  ,-9999
20160411210000, FEW 20   BKN -9999  ,-9999
20160411220000, FEW 30   SCT 140   BKN -9999  ,-9999
20160411230000, FEW 30   BKN -9999  ,-9999
20160412000000, FEW 30   BKN -9999  ,-9999
20160412010000, FEW 30   SCT 40   BKN -9999  ,-9999
20160412020000, FEW 25   BKN 50  ,5000
20160412030000, FEW 25   SCT 50   BKN -9999  ,-9999
20160412040000, FEW 25   SCT 30  ,-99999
20160412050000, FEW 30   SCT 40  ,-99999
20160412060000, FEW 25   SCT 30   BKN 45  ,4500
20160412070000, FEW 30  ,-99999
20160412080000, FEW 30   BKN 45  ,4500
20160412090000, FEW 25   SCT 35   BKN 45  ,4500
20160412100000, FEW 25   SCT 30   BKN 45  ,4500
20160412110000, FEW 25   SCT 40  ,-99999
20160412120000, FEW 25   SCT 30   BKN 45  ,4500
20160412210000, FEW 30   BKN 120   BKN -9999  ,-9999
20160412220000, FEW 25   SCT 40   BKN 120  ,12000
20160412230000, FEW 25   BKN 40   BKN 120  ,4000
20160413000000, FEW 20   SCT 25   BKN 40  ,4000
20160413010000, FEW 20   BKN 30   BKN 40  ,3000
20160413020000, FEW 20   BKN 30   BKN 120  ,3000
20160413030000, FEW 15   SCT 20   BKN 30  ,3000
20160413040000, FEW 15   SCT 20   BKN 30  ,3000
20160413050000, FEW 10   SCT 15   BKN 20  ,2000
20160413060000, FEW 10   SCT 15   BKN 20  ,2000
20160413070000, FEW 10   BKN 15   BKN 30  ,1500
20160413080000, FEW 10   SCT 35   BKN 120  ,12000
20160413090000, FEW 5   SCT 35   BKN 120  ,12000
20160413100000, FEW 5   SCT 20   BKN 50  ,5000
20160413110000, FEW 5   SCT 20   BKN 100  ,10000
20160413120000, FEW 5   SCT 20   BKN 50  ,5000
20160413210000, FEW 5   SCT 150   BKN -9999  ,-9999
20160413220000, FEW 5   BKN -9999  ,-9999
20160413230000, FEW 15  ,-99999
20160414000000, FEW 20  ,-99999
20160414010000, FEW 25   SCT 30  ,-99999
20160414020000, FEW 30  ,-99999
20160414030000, FEW 30  ,-99999
20160414040000, FEW 35   SCT -9999  ,-99999
20160414050000, FEW 35   BKN -9999  ,-9999
20160414060000, FEW 40   BKN -9999  ,-9999
20160414070000, FEW 40   BKN -9999  ,-9999
20160414080000, FEW 40   BKN -9999  ,-9999
20160414090000, FEW 30   SCT -9999  ,-99999
20160414100000, FEW 30  ,-99999
20160414110000, FEW 30  ,-99999
20160414120000,-99999,-99999
20160414210000,-99999,-99999
20160414220000,-99999,-99999
20160414230000,-99999,-99999
20160415000000,-99999,-99999
20160415010000,-99999,-99999
20160415020000,-99999,-99999
20160415030000, FEW 40   SCT -9999  ,-99999
20160415040000, FEW 40   SCT -9999  ,-99999
20160415050000, FEW 40   BKN -9999  ,-9999
20160415060000, FEW 40   BKN -9999  ,-9999
20160415070000, FEW 40  ,-99999
20160415080000,-99999,-99999
20160415090000,-99999,-99999
20160415100000,-99999,-99999
20160415110000,-99999,-99999
20160415120000,-99999,-99999
20160415210000,-99999,-99999
20160415220000, FEW 40  ,-99999
20160415230000, FEW 40  ,-99999
20160416000000, FEW 40   SCT -9999  ,-99999
20160416010000, FEW 30   SCT -9999  ,-99999
20160416020000, FEW 30   BKN 150  ,15000
20160416030000, FEW 30   SCT 120   BKN 150  ,15000
20160416040000, FEW 30   BKN 140  ,14000
20160416050000, FEW 30   BKN 130  ,13000
20160416060000, FEW 30   SCT 100   BKN 130  ,13000
20160416070000, FEW 30   SCT 80   BKN 100  ,10000
20160416080000, FEW 25   BKN 80  ,8000
20160416090000, FEW 20   BKN 70  ,7000
20160416100000, FEW 15   SCT 20   BKN 70  ,7000
20160416110000, FEW 15   BKN 70  ,7000
20160416120000, FEW 15   SCT 20   BKN 60  ,6000
20160416210000, FEW 4   SCT 6   BKN 10  ,1000
20160416220000, FEW 5   SCT 15   BKN 25  ,2500
20160416230000, FEW 10   SCT 20   BKN 25  ,2500
20160417000000, FEW 20  ,-99999
20160417010000, FEW 25  ,-99999
20160417020000, FEW 30  ,-99999
20160417030000, FEW 30  ,-99999
20160417040000, FEW 35  ,-99999
20160417050000, FEW 35  ,-99999
20160417060000, FEW 35  ,-99999
20160417070000, FEW 35   BKN -9999  ,-9999
20160417080000, FEW 35   BKN -9999  ,-9999
20160417090000,-99999,-99999
20160417100000,-99999,-99999
20160417110000,-99999,-99999
20160417120000,-99999,-99999
20160417210000,-99999,-99999
20160417220000, NSC -1  ,-99999
20160417230000, FEW 30   BKN 70   BKN 100  ,7000
20160418000000, FEW 30   BKN 70   OVC 100  ,7000
20160418010000,-99999,-99999
20160418020000, FEW 30   BKN 70   OVC 100  ,7000
20160418030000, FEW 30   BKN 70   OVC 100  ,7000
20160418040000, FEW 10   SCT 70   OVC 100  ,10000
20160418050000, FEW 10   BKN 70   OVC 100  ,7000
20160418060000, FEW 20   BKN 70   BKN 100  ,7000
20160418070000, FEW 20   BKN 70   BKN 100  ,7000
20160418080000, FEW 20   BKN 80   BKN 110  ,8000
20160418090000, FEW 20   BKN 100   BKN 130  ,10000
20160418100000, FEW 20   BKN 120  ,12000
20160418110000, FEW 20   BKN 150  ,15000
20160418120000, FEW 20   SCT 170   BKN -9999  ,-9999
20160418210000,-99999,-99999
20160418220000,-99999,-99999
20160418230000,-99999,-99999
20160419000000,-99999,-99999
20160419010000, FEW 40  ,-99999
20160419020000, FEW 40  ,-99999
20160419030000, FEW 40  ,-99999
20160419040000,-99999,-99999
20160419050000,-99999,-99999
20160419060000,-99999,-99999
20160419070000,-99999,-99999
20160419080000,-99999,-99999
20160419090000,-99999,-99999
20160419100000,-99999,-99999
20160419110000,-99999,-99999
20160419120000,-99999,-99999
20160419210000, FEW 30  ,-99999
20160419220000, FEW 30   BKN -9999  ,-9999
20160419230000, FEW 30   BKN -9999  ,-9999
20160420000000, FEW 35   BKN -9999  ,-9999
20160420010000, FEW 25   SCT 30   BKN -9999  ,-9999
20160420020000, SCT 30  ,-99999
20160420030000, FEW 35   BKN -9999  ,-9999
20160420040000, FEW 35   BKN -9999  ,-9999
20160420050000, FEW 40   BKN -9999  ,-9999
20160420060000, FEW 40  ,-99999
20160420070000, FEW 40   SCT -9999  ,-99999
20160420080000, FEW 40  ,-99999
20160420090000, FEW 40   BKN -9999  ,-9999
20160420100000, FEW 40   BKN -9999  ,-9999
20160420110000, FEW 40   BKN -9999  ,-9999
20160420120000, FEW 40   BKN 180  ,18000
20160420210000, FEW 3   SCT 6   BKN 9  ,900
20160420220000, FEW 1   SCT 6   BKN 8  ,800
20160420230000, FEW 1   BKN 6   BKN 10  ,600
20160421000000, FEW 1   SCT 2   BKN 5  ,500
20160421010000, FEW 1   SCT 3   BKN 5  ,500
20160421020000, FEW 1   SCT 3   BKN 5  ,500
20160421030000, FEW 2   BKN 6   BKN 10  ,600
20160421040000, FEW 2   SCT 5   BKN 8  ,800
20160421050000, FEW 2   SCT 5   BKN 9  ,900
20160421060000, FEW 2   SCT 5   BKN 8  ,800
20160421070000, FEW 2   SCT 3   BKN 6   SCT 15 CB ,600
20160421080000, FEW 2   SCT 4   BKN 6  ,600
20160421090000, FEW 2   SCT 4   BKN 8  ,800
20160421100000, FEW 2   SCT 4   BKN 10  ,1000
20160421110000, FEW 1   SCT 3   BKN 4  ,400
20160421120000, FEW 1   SCT 4   BKN 6  ,600
20160421210000, FEW 2   SCT 15   BKN 20  ,2000
20160421220000, FEW 5   BKN 20  ,2000
20160421230000, FEW 10   BKN -9999  ,-9999
20160422000000, FEW 10   BKN 20   BKN -9999  ,-9999
20160422010000, FEW 15   BKN 25   BKN -9999  ,-9999
20160422020000, FEW 20   BKN -9999  ,-9999
20160422030000, FEW 25   BKN -9999  ,-9999
20160422040000, FEW 25   SCT -9999  ,-99999
20160422050000, FEW 35  ,-99999
20160422060000, FEW 40  ,-99999
20160422070000, FEW 35   SCT 120  ,-99999
20160422080000, FEW 35  ,-99999
20160422090000,-99999,-99999
20160422100000,-99999,-99999
20160422110000,-99999,-99999
20160422120000,-99999,-99999
20160422210000, SCT 1   BKN 120  ,12000
20160422220000, FEW 1   SCT 120   BKN 150  ,15000
20160422230000, FEW 2   SCT 100   BKN 130  ,13000
20160423000000, FEW 3   SCT 80   BKN 120  ,12000
20160423010000,-99999,-99999
20160423020000, FEW 40   BKN 80   BKN 120  ,8000
20160423030000, FEW 3   BKN 80   BKN 120  ,8000
20160423040000, FEW 3   BKN 70   BKN 100  ,7000
20160423050000, FEW 3   SCT 50   BKN 70  ,7000
20160423060000, FEW 3   SCT 20   BKN 30  ,3000
20160423070000, FEW 3   SCT 15   BKN 30  ,3000
20160423080000, FEW 2   SCT 20   BKN 35  ,3500
20160423090000, FEW 2   SCT 25   BKN 30  ,3000
20160423100000, FEW 2   SCT 20   BKN 25  ,2500
20160423110000, FEW 2   BKN 20   BKN 25  ,2000
20160423120000, FEW 2   BKN 20   BKN 25  ,2000
20160423210000, FEW 1   SCT 2   BKN 20  ,2000
20160423220000, FEW 1   SCT 2   BKN 15  ,1500
20160423230000, FEW 1   SCT 5   BKN 20  ,2000
20160424000000, FEW 1   SCT 2   BKN 30  ,3000
20160424010000, FEW 1   SCT 8   BKN 10  ,1000
20160424020000, FEW 1   BKN 6   BKN 10  ,600
20160424030000, FEW 2   SCT 60   OVC 100  ,10000
20160424040000, FEW 2   SCT 60   OVC 100  ,10000
20160424050000, FEW 5   SCT 30   OVC 100  ,10000
20160424060000, FEW 2   BKN 25   OVC 100  ,2500
20160424070000, FEW 2   BKN 25   BKN 35  ,2500
20160424080000, FEW 2   BKN 25   BKN 35  ,2500
20160424090000, FEW 2   BKN 25   BKN 70  ,2500
20160424100000, FEW 2   SCT 25   BKN 50  ,5000
20160424110000, FEW 5   SCT 20   BKN 45  ,4500
20160424120000, FEW 2   SCT 20   BKN 25  ,2500
20160424210000, FEW 5   SCT 20   BKN 25  ,2500
20160424220000, FEW 5   SCT 20   BKN 30  ,3000
20160424230000, FEW 5   BKN 25   BKN 80  ,2500
20160425000000, FEW 5   SCT 20   BKN 30  ,3000
20160425010000, FEW 5   BKN 30  ,3000
20160425020000, FEW 8   BKN 30  ,3000
20160425030000, FEW 5   SCT 8   BKN 25  ,2500
20160425040000, FEW 5   BKN 30  ,3000
20160425050000, FEW 8   BKN 30  ,3000
20160425060000, FEW 4   SCT 8   BKN 30  ,3000
20160425070000, FEW 1   SCT 3   BKN 10  ,1000
20160425080000, FEW 1   SCT 4   BKN 20  ,2000
20160425090000, FEW 1   SCT 10   BKN 30  ,3000
20160425100000, FEW 1   SCT 30   BKN 120  ,12000
20160425110000, FEW 1   BKN 45   BKN 150  ,4500
20160425120000, FEW 3   SCT 15   BKN 50  ,5000
20160425210000, FEW 5   BKN 10  ,1000
20160425220000, FEW 5   BKN 10   BKN 70  ,1000
20160425230000, FEW 5   BKN 10   BKN 70  ,1000
20160426000000, FEW 5   BKN 10   BKN 20  ,1000
20160426010000, FEW 5   SCT 10   BKN 30  ,3000
20160426020000, FEW 10   BKN 15   BKN 80  ,1500
20160426030000, FEW 8   SCT 10   BKN 15  ,1500
20160426040000, FEW 10   SCT 15   BKN 20  ,2000
20160426050000, FEW 10   SCT 15   BKN 25  ,2500
20160426060000, FEW 10   SCT 15   BKN 30  ,3000
20160426070000, FEW 10   SCT 15   BKN 60  ,6000
20160426080000, FEW 10   SCT 15   BKN 60  ,6000
20160426090000, FEW 10   BKN 20   BKN 100  ,2000
20160426100000, FEW 10   SCT 20   BKN 40  ,4000
20160426110000, FEW 10   BKN 40  ,4000
20160426120000, FEW 10   SCT 40   BKN 80  ,8000
20160426210000, FEW 5   BKN 45   OVC 140  ,4500
20160426220000, FEW 5   SCT 40   BKN 120  ,12000
20160426230000, FEW 5   SCT 10   BKN 50  ,5000
20160427000000, FEW 5   SCT 10   BKN 45  ,4500
20160427010000, FEW 5   SCT 20   BKN 40  ,4000
20160427020000, FEW 5   SCT 15   BKN 40  ,4000
20160427030000, FEW 5   SCT 10   BKN 15  ,1500
20160427040000, FEW 5   SCT 10   BKN 15  ,1500
20160427050000, FEW 2   SCT 15   BKN 30  ,3000
20160427060000, FEW 2   SCT 10   BKN 25  ,2500
20160427070000, FEW 2   SCT 20   BKN 30  ,3000
20160427080000, FEW 2   SCT 15   BKN 25  ,2500
20160427090000, FEW 2   SCT 15   BKN 20  ,2000
20160427100000, FEW 2   SCT 10   BKN 15  ,1500
20160427110000, FEW 2   SCT 5   BKN 8  ,800
20160427120000, FEW 1   SCT 2   BKN 5  ,500
20160427210000, FEW 1   SCT 3   BKN 5  ,500
20160427220000, FEW 1   SCT 4   BKN 7  ,700
20160427230000, FEW 1   SCT 6   BKN 8  ,800
20160428000000, FEW 2   SCT 6   BKN 8  ,800
20160428010000, FEW 5   SCT 10   BKN 15  ,1500
20160428020000, FEW 8   SCT 10   BKN 30  ,3000
20160428030000, FEW 8   SCT 10   BKN 30  ,3000
20160428040000, FEW 8   SCT 10   BKN 15  ,1500
20160428050000, FEW 10   SCT 15   BKN 40  ,4000
20160428060000, FEW 10   SCT 20   BKN 35  ,3500
20160428070000, FEW 15   SCT 25   BKN 35  ,3500
20160428080000, FEW 15   SCT 25   BKN 40  ,4000
20160428090000, FEW 15   BKN 40  ,4000
20160428100000, FEW 15  ,-99999
20160428110000, FEW 20   SCT 35  ,-99999
20160428120000, FEW 15   BKN 40  ,4000
20160428210000, FEW 10  ,-99999
20160428220000, FEW 10  ,-99999
20160428230000, FEW 15  ,-99999
20160429000000,-99999,-99999
20160429010000,-99999,-99999
20160429020000, FEW 30  ,-99999
20160429030000, FEW 30  ,-99999
20160429040000, FEW 30  ,-99999
20160429050000, FEW 40  ,-99999
20160429060000, FEW 40  ,-99999
20160429070000, FEW 45  ,-99999
20160429080000, FEW 45  ,-99999
20160429090000, FEW 40  ,-99999
20160429100000, FEW 40  ,-99999
20160429110000, FEW 35  ,-99999
20160429120000, FEW 35  ,-99999
20160429210000, FEW 40  ,-99999
20160429220000, FEW 40  ,-99999
20160429230000,-99999,-99999
20160430000000,-99999,-99999
20160430010000, FEW 40  ,-99999
20160430020000, FEW 40  ,-99999
20160430030000, FEW 40  ,-99999
20160430040000, FEW 45  ,-99999
20160430050000, FEW 45  ,-99999
20160430060000, FEW 45  ,-99999
20160430070000, FEW 45  ,-99999
20160430080000, FEW 45  ,-99999
20160430090000, FEW 30  ,-99999
20160430100000, FEW 25  ,-99999
20160430110000, FEW 30  ,-99999
20160430120000,-99999,-99999
20160430210000, FEW 25  ,-99999
20160430220000, FEW 30  ,-99999
20160430230000, FEW 30  ,-99999
20160501000000, FEW 30  ,-99999
20160501010000, FEW 30  ,-99999
20160501020000, FEW 30  ,-99999
20160501030000, FEW 40  ,-99999
20160501040000, FEW 40  ,-99999
20160501050000, FEW 40  ,-99999
20160501060000, FEW 40   SCT -9999  ,-99999
20160501070000, FEW 40   BKN -9999  ,-9999
20160501080000,-99999,-99999
20160501090000,-99999,-99999
20160501100000, FEW 30   BKN -9999  ,-9999
20160501110000, NSC -1  ,-99999
20160501120000, NSC -1  ,-99999
20160501210000, FEW 15   BKN -9999  ,-9999
20160501220000, FEW 20   BKN -9999  ,-9999
20160501230000, FEW 20   BKN -9999  ,-9999
20160502000000, FEW 20   BKN -9999  ,-9999
20160502010000, FEW 25   BKN -9999  ,-9999
20160502020000, FEW 30   SCT -9999  ,-99999
20160502030000, FEW 35  ,-99999
20160502040000, FEW 35   BKN -9999  ,-9999
20160502050000, FEW 40   BKN -9999  ,-9999
20160502060000, FEW 40   BKN -9999  ,-9999
20160502070000, FEW 40   BKN -9999  ,-9999
20160502080000, FEW 40   BKN -9999  ,-9999
20160502090000, FEW 40   BKN -9999  ,-9999
20160502100000, FEW 40   BKN -9999  ,-9999
20160502110000,-99999,-99999
20160502120000,-99999,-99999
20160502210000, FEW 15   BKN 25  ,2500
20160502220000, FEW 15   BKN 25   BKN 130  ,2500
20160502230000, FEW 10   SCT 15   BKN 25  ,2500
20160503000000, FEW 10   SCT 15   BKN 25  ,2500
20160503010000, FEW 10   SCT 15   BKN 20  ,2000
20160503020000, FEW 6   SCT 9   BKN 12  ,1200
20160503030000, FEW 2   SCT 3   BKN 5  ,500
20160503040000, FEW 2   SCT 3   BKN 7  ,700
20160503050000, FEW 2   SCT 3   BKN 4  ,400
20160503060000, FEW 2   SCT 3   BKN 5  ,500
20160503070000, FEW 2   SCT 3   BKN 6  ,600
20160503080000, FEW 3   SCT 15   BKN 70  ,7000
20160503090000, FEW 15   SCT 20   BKN 30  ,3000
20160503100000, FEW 20   SCT -9999  ,-99999
20160503110000, FEW 20   BKN -9999  ,-9999
20160503120000, FEW 20   SCT 25   BKN -9999  ,-9999
20160503210000, FEW 40  ,-99999
20160503220000,-99999,-99999
20160503230000,-99999,-99999
20160504000000, FEW 45  ,-99999
20160504010000, FEW 30  ,-99999
20160504020000, FEW 30  ,-99999
20160504030000, FEW 30   SCT 50  ,-99999
20160504040000, FEW 30   SCT 45  ,-99999
20160504050000, FEW 30   SCT 45  ,-99999
20160504060000, FEW 35   SCT 45  ,-99999
20160504070000, FEW 40  ,-99999
20160504080000, FEW 40  ,-99999
20160504090000, FEW 30  ,-99999
20160504100000, FEW 30   SCT -9999  ,-99999
20160504110000, FEW 30   SCT -9999  ,-99999
20160504120000, FEW 30  ,-99999
20160504210000,-99999,-99999
20160504220000,-99999,-99999
20160504230000, FEW 30   BKN -9999  ,-9999
20160505000000, FEW 30   BKN -9999  ,-9999
20160505010000, FEW 20   SCT -9999  ,-99999
20160505020000, FEW 30   BKN -9999  ,-9999
20160505030000, FEW 30   BKN -9999  ,-9999
20160505040000, FEW 30   BKN -9999  ,-9999
20160505050000,-99999,-99999
20160505060000,-99999,-99999
20160505070000,-99999,-99999
20160505080000,-99999,-99999
20160505090000,-99999,-99999
20160505100000,-99999,-99999
20160505110000,-99999,-99999
20160505120000,-99999,-99999
20160505210000, FEW 2   BKN 50   OVC 130  ,5000
20160505220000, FEW 1   BKN 50   OVC 100  ,5000
20160505230000, FEW 1   SCT 45   OVC 100  ,10000
20160506000000, FEW 1   SCT 20   BKN 30  ,3000
20160506010000, FEW 1   SCT 10   BKN 20  ,2000
20160506020000, FEW 1   SCT 7   BKN 15  ,1500
20160506030000, FEW 1   SCT 7   BKN 15  ,1500
20160506040000, FEW 1   SCT 5   BKN 10  ,1000
20160506050000, FEW 2   SCT 5   BKN 8  ,800
20160506060000, FEW 2   SCT 8   BKN 40  ,4000
20160506070000, FEW 5   SCT 8   BKN 30  ,3000
20160506080000, FEW 5   SCT 12   BKN 20  ,2000
20160506090000, FEW 5   BKN 10   BKN 20  ,1000
20160506100000, FEW 1   SCT 2   BKN 6  ,600
20160506110000, FEW 1   SCT 2   BKN 3  ,300
20160506120000, FEW 1   SCT 2   BKN 3  ,300
20160506210000, FEW 1   SCT 2   BKN 5  ,500
20160506220000, FEW 0   SCT 5  ,-99999
20160506230000, FEW 1   SCT 3   BKN 5  ,500
20160507000000, FEW 1   SCT 5   BKN 15  ,1500
20160507010000, FEW 8   SCT 10   BKN 15  ,1500
20160507020000, FEW 10   SCT 15   BKN 20  ,2000
20160507030000, FEW 15   SCT 20   BKN 35  ,3500
20160507040000, FEW 20   SCT 25   BKN 35  ,3500
20160507050000, FEW 20   SCT 25   BKN 35  ,3500
20160507060000, FEW 20   BKN 30  ,3000
20160507070000, FEW 20   SCT 30   BKN -9999  ,-9999
20160507080000, FEW 20   BKN -9999  ,-9999
20160507090000, FEW 20   BKN -9999  ,-9999
20160507100000, FEW 20   BKN -9999  ,-9999
20160507110000, FEW 7   SCT 15   BKN -9999  ,-9999
20160507120000, FEW 5   BKN 10  ,1000
20160507210000, FEW 1   SCT 80   BKN 100  ,10000
20160507220000, FEW 1   SCT 60   BKN 120  ,12000
20160507230000, FEW 1   SCT 60   BKN 120  ,12000
20160508000000, FEW 3   SCT 80   BKN 120  ,12000
20160508010000, FEW 25   SCT 80   BKN 120  ,12000
20160508020000, FEW 30   SCT 80   BKN 120  ,12000
20160508030000, FEW 30   SCT 60   BKN 90  ,9000
20160508040000, FEW 25   SCT 30   BKN 80  ,8000
20160508050000, FEW 30   SCT 60   BKN 80  ,8000
20160508060000, FEW 15   BKN 30   BKN 50  ,3000
20160508070000, FEW 3   SCT 9   BKN 15  ,1500
20160508080000, FEW 4   SCT 20   BKN 35  ,3500
20160508090000, FEW 4   SCT 20   BKN 35  ,3500
20160508100000, FEW 5   SCT 25   BKN 35  ,3500
20160508110000, FEW 5   SCT 25   BKN 35  ,3500
20160508120000, FEW 5   SCT 15   BKN 20  ,2000
20160508210000, FEW 1   SCT 3   BKN 10  ,1000
20160508220000, FEW 1   SCT 3   BKN 10  ,1000
20160508230000, FEW 1   SCT 2   BKN 3  ,300
20160509000000, FEW 1   SCT 2   BKN 3  ,300
20160509010000, FEW 1   BKN 3   BKN 10  ,300
20160509020000, FEW 1   SCT 4   BKN 10  ,1000
20160509030000, FEW 1   SCT 3   BKN 5  ,500
20160509040000, FEW 1   SCT 3   BKN 5  ,500
20160509050000, FEW 1   SCT 3   BKN 6  ,600
20160509060000, FEW 1   SCT 3   BKN 4  ,400
20160509070000, FEW 1   BKN 6   BKN 10  ,600
20160509080000, FEW 1   BKN 6   BKN 10  ,600
20160509090000, FEW 3   SCT 6   BKN 8  ,800
20160509100000, FEW 2   SCT 3   BKN 5  ,500
20160509100000, FEW 2   SCT 3   BKN 5  ,500
20160509110000, FEW 2   SCT 3   BKN 4  ,400
20160509120000, FEW 1   SCT 2   BKN 3  ,300
20160509210000, VV 2  ,-99999
20160509220000, FEW 4   SCT 20   BKN 120  ,12000
20160509230000, FEW 3   BKN 8   BKN 20  ,800
20160510000000, FEW 3   SCT 5   BKN 8  ,800
20160510010000, FEW 2   SCT 4   BKN 7   FEW 15 CB ,700
20160510020000, FEW 1   SCT 2   BKN 4  ,400
20160510030000, FEW 1   SCT 5   BKN 7  ,700
20160510040000, FEW 1   SCT 3   BKN 6   SCT 20 CB ,600
20160510050000, FEW 1   SCT 5   BKN 10  ,1000
20160510060000, FEW 1   SCT 3   BKN 10  ,1000
20160510070000, FEW 1   SCT 3   BKN 8   SCT 20 CB ,800
20160510080000, FEW 1   SCT 4   BKN 8  ,800
20160510090000, FEW 1   SCT 3   BKN 5   SCT 15 CB ,500
20160510100000, FEW 2   BKN 8   BKN 12  ,800
20160510110000, FEW 2   SCT 6   BKN 15  ,1500
20160510120000, FEW 2   SCT 7   BKN 12  ,1200
20160510210000, FEW 2   BKN 8   BKN 12  ,800
20160510220000, FEW 1   SCT 6   BKN 15  ,1500
20160510230000, FEW 2   SCT 10   BKN 15  ,1500
20160511000000, FEW 5   SCT 15   BKN 20  ,2000
20160511010000, FEW 10   SCT 20   BKN 30  ,3000
20160511020000, FEW 15   SCT 25   BKN 35  ,3500
20160511030000, FEW 20   SCT 30   BKN 50  ,5000
20160511040000, FEW 20   SCT 30   BKN 50  ,5000
20160511050000, FEW 20   SCT 40  ,-99999
20160511060000, FEW 20   BKN 40  ,4000
20160511070000, FEW 20   SCT 45  ,-99999
20160511080000, FEW 20   SCT 35  ,-99999
20160511090000, FEW 25  ,-99999
20160511100000, FEW 25  ,-99999
20160511110000, FEW 25  ,-99999
20160511120000,-99999,-99999
20160511210000,-99999,-99999
20160511220000, FEW 30  ,-99999
20160511230000, FEW 30  ,-99999
20160512000000, FEW 30  ,-99999
20160512010000, FEW 30  ,-99999
20160512020000, FEW 30  ,-99999
20160512030000, FEW 40  ,-99999
20160512040000, FEW 40  ,-99999
20160512050000, FEW 40  ,-99999
20160512060000, FEW 40  ,-99999
20160512070000, FEW 35  ,-99999
20160512080000, FEW 35  ,-99999
20160512090000, FEW 35  ,-99999
20160512100000, FEW 30  ,-99999
20160512110000, FEW 30  ,-99999
20160512120000, FEW 30  ,-99999
20160512210000, FEW 15  ,-99999
20160512220000, FEW 30  ,-99999
20160512230000, FEW 30  ,-99999
20160513000000, FEW 20   SCT 30  ,-99999
20160513010000, FEW 25   SCT 35  ,-99999
20160513020000, FEW 30   SCT 40  ,-99999
20160513030000, FEW 35   SCT 45  ,-99999
20160513040000, FEW 35   SCT 50  ,-99999
20160513050000, FEW 35   SCT 45  ,-99999
20160513060000, FEW 35   BKN -9999  ,-9999
20160513070000, FEW 40   BKN -9999  ,-9999
20160513080000, FEW 40   BKN -9999  ,-9999
20160513090000, FEW 40   BKN -9999  ,-9999
20160513100000, FEW 30   SCT 45   BKN -9999  ,-9999
20160513110000, FEW 25   SCT 35   BKN -9999  ,-9999
20160513120000, FEW 25   SCT 50  ,-99999
20160513210000, FEW 30  ,-99999
20160513220000, FEW 40   SCT 50  ,-99999
20160513230000, FEW 40   BKN 50  ,5000
20160514000000, FEW 40   SCT -9999  ,-99999
20160514010000, FEW 30   BKN -9999  ,-9999
20160514020000, FEW 30   SCT 50  ,-99999
20160514030000, FEW 30   BKN 60  ,6000
20160514040000, FEW 30   SCT 50   BKN 60  ,6000
20160514050000, FEW 25   BKN 35   BKN 50  ,3500
20160514060000, FEW 25   SCT 35   BKN 50  ,5000
20160514070000, FEW 25   BKN 35   BKN 50  ,3500
20160514080000, FEW 25   BKN 40   BKN 50  ,4000
20160514090000, FEW 20   BKN 50   BKN 70  ,5000
20160514100000, FEW 20   BKN 50   BKN 70  ,5000
20160514110000, FEW 15   SCT 30   BKN 50  ,5000
20160514120000, FEW 15   SCT 25   BKN 40  ,4000
20160514210000, FEW 25   SCT 40   BKN -9999  ,-9999
20160514220000, FEW 25   SCT 40   BKN -9999  ,-9999
20160514230000, FEW 25   SCT 30   BKN 70  ,7000
20160515000000, FEW 30   SCT 60   BKN -9999  ,-9999
20160515010000, FEW 20   SCT 25   BKN 60  ,6000
20160515020000, FEW 20   SCT 30   BKN 60  ,6000
20160515030000, FEW 15   SCT 20   BKN 30  ,3000
20160515040000, FEW 15   BKN 20   BKN 30  ,2000
20160515050000, FEW 15   BKN 20   BKN 30  ,2000
20160515060000, FEW 15   SCT 20   BKN 30  ,3000
20160515070000, FEW 10   BKN 15   BKN 25  ,1500
20160515080000, FEW 10   SCT 15   BKN 25  ,2500
20160515090000, FEW 10   SCT 15   BKN 30  ,3000
20160515100000, FEW 10   SCT 15   BKN 20  ,2000
20160515110000, FEW 10   SCT 15   BKN 20  ,2000
20160515120000, FEW 10   SCT 15   BKN 20  ,2000
