date,str,ceiling
20140412060000, FEW 15   BKN 70   BKN 100  ,7000
20140412070000, FEW 15   SCT 60   BKN 80  ,8000
20140412080000, FEW 15   SCT 20   BKN 70  ,7000
20140412090000, FEW 10   SCT 20   BKN 30  ,3000
20140412100000, FEW 20   BKN 50   BKN 70  ,5000
20140412110000, FEW 30   SCT 50   BKN 80  ,8000
20140412120000, FEW 30   SCT 50   BKN 70  ,7000
20140412210000, FEW 3   SCT 8   BKN 15  ,1500
20140412220000, FEW 3   SCT 7   BKN 20  ,2000
20140412230000, FEW 3   SCT 7   BKN 20  ,2000
20140413000000, FEW 3   SCT 8   BKN 30  ,3000
20140413010000, FEW 3   SCT 7   BKN 35  ,3500
20140413020000, FEW 1   BKN 7   BKN 15  ,700
20140413030000, FEW 1   BKN 7   BKN 15  ,700
20140413040000, FEW 3   SCT 9   BKN 25  ,2500
20140413050000, FEW 3   SCT 10   BKN 35  ,3500
20140413060000, FEW 5   SCT 10   BKN 35  ,3500
20140413070000, FEW 5   BKN 35   BKN 45  ,3500
20140413080000, FEW 5   SCT 35   BKN 45  ,4500
20140413090000, FEW 5   BKN 40  ,4000
20140413100000, FEW 1   SCT 15   BKN 45  ,4500
20140413110000, FEW 10   SCT 15   BKN 45  ,4500
20140413120000, FEW 10   SCT 20   BKN 50  ,5000
20140413210000, FEW 1   SCT 50   BKN 60  ,6000
20140413220000, FEW 1   SCT 50   BKN 80  ,8000
20140413230000, FEW 20   SCT 50   BKN 70  ,7000
20140414000000, FEW 20   SCT 70  ,-99999
20140414010000, FEW 25   BKN 45  ,4500
20140414020000, FEW 25   BKN 45  ,4500
20140414030000, FEW 25   BKN 45  ,4500
20140414040000, FEW 40   BKN 45  ,4500
20140414050000, FEW 40   BKN 50  ,5000
20140414060000, FEW 40   BKN 50  ,5000
20140414070000, FEW 40   BKN 50  ,5000
20140414080000, FEW 40   BKN 50  ,5000
20140414090000, FEW 40  ,-99999
20140414100000, FEW 30  ,-99999
20140414110000, FEW 30  ,-99999
20140414120000, FEW 30  ,-99999
20140414210000,-99999,-99999
20140414220000,-99999,-99999
20140414230000,-99999,-99999
20140415000000,-99999,-99999
20140415010000,-99999,-99999
20140415020000,-99999,-99999
20140415030000,-99999,-99999
20140415040000,-99999,-99999
20140415050000, FEW 40  ,-99999
20140415060000,-99999,-99999
20140415070000,-99999,-99999
20140415080000,-99999,-99999
20140415090000,-99999,-99999
20140415100000,-99999,-99999
20140415110000,-99999,-99999
20140415120000,-99999,-99999
20140415210000,-99999,-99999
20140415220000,-99999,-99999
20140415230000,-99999,-99999
20140416000000,-99999,-99999
20140416010000,-99999,-99999
20140416020000,-99999,-99999
20140416030000,-99999,-99999
20140416040000,-99999,-99999
20140416050000,-99999,-99999
20140416060000,-99999,-99999
20140416070000,-99999,-99999
20140416080000,-99999,-99999
20140416090000,-99999,-99999
20140416100000,-99999,-99999
20140416110000,-99999,-99999
20140416120000,-99999,-99999
20140416210000, FEW 35   SCT 110   BKN 150  ,15000
20140416220000, FEW 40   SCT 110   BKN 150  ,15000
20140416230000, FEW 40   SCT 100   BKN 120  ,12000
20140417000000, FEW 40   SCT 100   BKN 120  ,12000
20140417010000, FEW 40   SCT 90   BKN 110  ,11000
20140417020000, FEW 30   SCT 90   BKN 110  ,11000
20140417030000, FEW 35   BKN 120  ,12000
20140417040000, FEW 35   SCT 90   BKN 130  ,13000
20140417050000, FEW 35   SCT 80   BKN 130  ,13000
20140417060000, FEW 35   SCT 45   BKN 80  ,8000
20140417070000, FEW 35   BKN 40  ,4000
20140417080000, FEW 30   BKN 40   BKN 70  ,4000
20140417090000, FEW 20   SCT 30   BKN 50  ,5000
20140417100000, FEW 15   SCT 20   BKN 30  ,3000
20140417110000, FEW 8   SCT 10   BKN 15  ,1500
20140417120000, FEW 3   SCT 8   BKN 15  ,1500
20140417210000, FEW 1   SCT 3   BKN 5  ,500
20140417220000, FEW 1   SCT 3   BKN 5  ,500
20140417230000, FEW 1   SCT 3   BKN 5  ,500
20140418000000, FEW 1   SCT 2   BKN 4  ,400
20140418010000, FEW 1   BKN 3   BKN 4  ,300
20140418020000, FEW 1   BKN 3   BKN 5  ,300
20140418030000, FEW 1   BKN 4   BKN 6  ,400
20140418040000, FEW 2   SCT 4   BKN 6  ,600
20140418050000, FEW 5   BKN 9   BKN 15  ,900
20140418060000, FEW 8   BKN 15   BKN 35  ,1500
20140418070000, FEW 8   SCT 10   BKN 15  ,1500
20140418080000, FEW 10   SCT 15   BKN 25  ,2500
20140418090000, FEW 8   BKN 15   BKN 25  ,1500
20140418100000, FEW 5   SCT 10   BKN 20  ,2000
20140418110000, FEW 10   SCT 15  ,-99999
20140418120000, FEW 8   SCT 40  ,-99999
20140418210000, FEW 1   SCT 20   BKN 30  ,3000
20140418220000, FEW 1   BKN 50  ,5000
20140418230000, FEW 5   SCT 25   BKN 50  ,5000
20140419000000, FEW 15   SCT 50  ,-99999
20140419010000, FEW 20   SCT 50  ,-99999
20140419020000, FEW 20   BKN 40  ,4000
20140419030000, FEW 20   SCT 40   BKN 50  ,5000
20140419040000, FEW 20   SCT 40   BKN 50  ,5000
20140419050000, FEW 20   SCT 35   BKN 60  ,6000
20140419060000, FEW 20   SCT 50   BKN 70  ,7000
20140419070000, FEW 20   SCT 50   BKN 70  ,7000
20140419080000, FEW 20   BKN 40   BKN 70  ,4000
20140419090000, FEW 20   SCT 30   BKN 40  ,4000
20140419100000, FEW 10   SCT 40   BKN 100  ,10000
20140419110000, FEW 10   SCT 45   BKN 100  ,10000
20140419120000, FEW 10   SCT 45   BKN 90  ,9000
20140419210000, FEW 5   SCT 25   BKN 50  ,5000
20140419220000, FEW 5   SCT 9   BKN 15  ,1500
20140419230000, FEW 3   SCT 25   BKN 40  ,4000
20140420000000, FEW 5   SCT 35   BKN 50  ,5000
20140420010000, FEW 4   SCT 6   BKN 8  ,800
20140420020000, FEW 4   SCT 6   BKN 10  ,1000
20140420030000, FEW 8   SCT 15   BKN 50  ,5000
20140420040000, FEW 8   SCT 10   BKN 60  ,6000
20140420050000, FEW 8   SCT 10   BKN 50  ,5000
20140420060000, FEW 8   SCT 10   BKN 50  ,5000
20140420070000, FEW 10   SCT 15   BKN 50  ,5000
20140420080000, FEW 10   SCT 15   BKN 50  ,5000
20140420090000, FEW 10   BKN 15   BKN 50  ,1500
20140420100000, FEW 10   SCT 15   BKN 50  ,5000
20140420110000, FEW 10   SCT 15   BKN 50  ,5000
20140420120000, FEW 10   SCT 15   BKN 50  ,5000
20140420210000, FEW 10   SCT 15   BKN 40  ,4000
20140420220000, FEW 10   SCT 15   BKN 40  ,4000
20140420230000, FEW 10   SCT 15   BKN 40  ,4000
20140421000000, FEW 15   SCT 30   BKN 40  ,4000
20140421010000, FEW 15   SCT 30   BKN 40  ,4000
20140421020000, FEW 10   BKN 20   BKN 40  ,2000
20140421030000, FEW 8   BKN 20   BKN 40  ,2000
20140421040000, FEW 5   SCT 10   BKN 15  ,1500
20140421050000, FEW 8   SCT 15   BKN 25  ,2500
20140421060000, FEW 8   SCT 10   BKN 20  ,2000
20140421070000, FEW 10   SCT 15   BKN 40  ,4000
20140421080000, FEW 10   SCT 20   BKN 40  ,4000
20140421090000, FEW 10   SCT 20   BKN 35  ,3500
20140421100000, FEW 10   SCT 20   BKN 30  ,3000
20140421110000, FEW 1   BKN 2   BKN 20  ,200
20140421120000, FEW 1   SCT 3   BKN 6  ,600
20140421210000, FEW 2   SCT 25   BKN 100  ,10000
20140421220000, FEW 2   SCT 25   BKN 70  ,7000
20140421230000, FEW 2   SCT 15   BKN 70  ,7000
20140422000000, FEW 2   SCT 10   BKN 70  ,7000
20140422010000, FEW 2   SCT 4   BKN 6  ,600
20140422020000, FEW 2   BKN 50   BKN 70  ,5000
20140422030000, FEW 2   SCT 8   BKN 45  ,4500
20140422040000, FEW 2   BKN 50   BKN 80  ,5000
20140422050000, FEW 2   BKN 50   BKN 70  ,5000
20140422060000, FEW 2   BKN 6   BKN 15  ,600
20140422070000, FEW 2   SCT 20   BKN 40  ,4000
20140422080000, FEW 2   BKN 60   BKN 80  ,6000
20140422090000, FEW 2   SCT 60   BKN 80  ,8000
20140422100000, FEW 1   SCT 80   BKN 150  ,15000
20140422110000, FEW 1   BKN 150  ,15000
20140422120000, FEW 3   BKN 150  ,15000
20140422210000, VV 2  ,-99999
20140422220000, FEW 1   SCT 5  ,-99999
20140422230000, FEW 5  ,-99999
20140423000000, FEW 10  ,-99999
20140423010000,-99999,-99999
20140423020000, FEW 40  ,-99999
20140423030000, FEW 40  ,-99999
20140423040000, FEW 40  ,-99999
20140423050000, FEW 40  ,-99999
20140423060000, FEW 40  ,-99999
20140423070000, FEW 40   SCT -9999  ,-99999
20140423080000, FEW 40   SCT -9999  ,-99999
20140423090000, FEW 50   BKN -9999  ,-9999
20140423100000, FEW 50   BKN -9999  ,-9999
20140423110000,-99999,-99999
20140423120000,-99999,-99999
20140423210000,-99999,-99999
20140423220000,-99999,-99999
20140423230000,-99999,-99999
20140424000000,-99999,-99999
20140424010000, FEW 50   SCT -9999  ,-99999
20140424020000, FEW 40   BKN -9999  ,-9999
20140424030000, FEW 40   BKN -9999  ,-9999
20140424040000, FEW 40   BKN -9999  ,-9999
20140424050000, FEW 40   BKN -9999  ,-9999
20140424060000, FEW 40   SCT 60   BKN -9999  ,-9999
20140424070000, FEW 40   SCT 50  ,-99999
20140424080000, FEW 40  ,-99999
20140424090000, FEW 40   BKN -9999  ,-9999
20140424100000, FEW 35   SCT -9999  ,-99999
20140424110000, FEW 30   BKN -9999  ,-9999
20140424120000, FEW 30   BKN -9999  ,-9999
20140424210000, FEW 25   BKN -9999  ,-9999
20140424220000, FEW 30   SCT -9999  ,-99999
20140424230000, FEW 40  ,-99999
20140425000000, FEW 40  ,-99999
20140425010000, FEW 40  ,-99999
20140425020000, FEW 40  ,-99999
20140425030000, FEW 45  ,-99999
20140425040000, SCT 45  ,-99999
20140425050000, FEW 45   SCT 70  ,-99999
20140425060000, FEW 40   BKN 45  ,4500
20140425070000, SCT 45  ,-99999
20140425080000, FEW 35  ,-99999
20140425090000, FEW 35  ,-99999
20140425100000, FEW 30  ,-99999
20140425110000, FEW 30  ,-99999
20140425120000, FEW 30  ,-99999
20140425210000, FEW 25   SCT -9999  ,-99999
20140425220000, FEW 25   BKN -9999  ,-9999
20140425230000, FEW 20   SCT -9999  ,-99999
20140426000000, FEW 20   SCT 30  ,-99999
20140426010000, FEW 30   SCT 40  ,-99999
20140426020000, FEW 30   BKN 40  ,4000
20140426030000, FEW 30   SCT 40   BKN 60  ,6000
20140426040000, FEW 40   BKN 60   BKN -9999  ,-9999
20140426050000, FEW 40   SCT 60   BKN -9999  ,-9999
20140426060000, FEW 40   SCT 60   BKN -9999  ,-9999
20140426070000, FEW 40   SCT 60   BKN -9999  ,-9999
20140426080000, FEW 35   SCT 45   BKN -9999  ,-9999
20140426090000, FEW 45   BKN -9999  ,-9999
20140426100000, FEW 45   BKN -9999  ,-9999
20140426110000, FEW 40   BKN -9999  ,-9999
20140426120000, FEW 30   BKN -9999  ,-9999
20140426210000, FEW 35   BKN 180  ,18000
20140426220000, FEW 35   SCT 150   BKN -9999  ,-9999
20140426230000, FEW 35   BKN 150   BKN -9999  ,-9999
20140427000000, FEW 35   BKN 150   BKN -9999  ,-9999
20140427010000, FEW 20   SCT 30   BKN -9999  ,-9999
20140427020000, FEW 30   SCT 40   BKN -9999  ,-9999
20140427030000, FEW 30   BKN 40   BKN -9999  ,-9999
20140427040000, FEW 30   BKN 40   BKN -9999  ,-9999
20140427050000, FEW 30   SCT 40   BKN -9999  ,-9999
20140427060000, FEW 30   SCT 40   BKN 50  ,5000
20140427070000, FEW 30   SCT 140   BKN -9999  ,-9999
20140427080000, FEW 30   SCT 130   BKN -9999  ,-9999
20140427090000, FEW 30   SCT 50   BKN 120  ,12000
20140427100000, FEW 30   BKN 50   BKN 110  ,5000
20140427110000, FEW 30   BKN 40   BKN 80  ,4000
20140427120000, FEW 20   SCT 50   BKN 100  ,10000
20140427210000, FEW 10   SCT 30   BKN 60  ,6000
20140427220000, FEW 10   SCT 15   BKN 40  ,4000
20140427230000, FEW 8   SCT 15   BKN 40  ,4000
20140428000000, FEW 8   BKN 15   BKN 40  ,1500
20140428010000, FEW 8   SCT 10   BKN 15  ,1500
20140428020000, FEW 6   SCT 8   BKN 15  ,1500
20140428030000, FEW 5   SCT 8   BKN 15  ,1500
20140428040000, FEW 4   SCT 6   BKN 8  ,800
20140428050000, FEW 1   SCT 3   BKN 4  ,400
20140428060000, FEW 1   SCT 3   BKN 4  ,400
20140428070000, FEW 1   BKN 4   BKN 6  ,400
20140428080000, FEW 1   SCT 3   BKN 4  ,400
20140428090000, FEW 1   SCT 2   BKN 4  ,400
20140428100000, FEW 1   SCT 7   BKN 9  ,900
20140428110000, FEW 1   SCT 4   BKN 6  ,600
20140428120000, FEW 1   SCT 5   BKN 8  ,800
20140428210000, FEW 1   SCT 7   BKN 25  ,2500
20140428220000, FEW 1   SCT 15   BKN 30  ,3000
20140428230000, FEW 1   SCT 20   BKN 30  ,3000
20140429000000, FEW 1   SCT 20   BKN 30  ,3000
20140429010000, FEW 3   SCT 10   BKN 20  ,2000
20140429020000, FEW 10   SCT 20   BKN 30  ,3000
20140429030000, FEW 10   SCT 20   BKN 30  ,3000
20140429040000, FEW 10   SCT 20   BKN 35  ,3500
20140429050000, FEW 10   SCT 25   BKN 40  ,4000
20140429060000, FEW 10   SCT 20   BKN 40  ,4000
20140429070000, FEW 15   SCT 20   BKN 40  ,4000
20140429080000, FEW 15   SCT 20   BKN 35  ,3500
20140429090000, FEW 20   BKN 30  ,3000
20140429100000, FEW 15   SCT 20  ,-99999
20140429110000, FEW 15   BKN 40  ,4000
20140429120000, FEW 15   SCT 20  ,-99999
20140429210000, FEW 10   BKN 20   BKN 50  ,2000
20140429220000, FEW 10   SCT 15   BKN 25  ,2500
20140429230000, FEW 15   SCT 20   BKN 30  ,3000
20140430000000, FEW 8   SCT 20   BKN 35  ,3500
20140430010000, FEW 15   SCT 30   BKN 50  ,5000
20140430020000, FEW 10   SCT 20   BKN 45  ,4500
20140430030000, FEW 10   SCT 20   BKN 45  ,4500
20140430040000, FEW 15   SCT 25   BKN 45  ,4500
20140430050000, FEW 20   SCT 30   BKN 50  ,5000
20140430060000, FEW 15   BKN 25   BKN 45  ,2500
20140430070000, FEW 15   SCT 20   BKN 45  ,4500
20140430080000, FEW 15   SCT 20   BKN 45  ,4500
20140430090000, FEW 15   SCT 20   BKN 50  ,5000
20140430100000, FEW 10   SCT 20   BKN 50  ,5000
20140430110000, FEW 10   SCT 20   BKN 50  ,5000
20140430120000, FEW 10   SCT 20   BKN 50  ,5000
20140430210000, FEW 10   SCT 20   BKN -9999  ,-9999
20140430220000, FEW 10   SCT 20   BKN 35  ,3500
20140430230000, FEW 10   SCT 15   BKN 35  ,3500
20140501000000, FEW 15   SCT 25   BKN 35  ,3500
20140501010000, FEW 15   SCT 25   BKN 45  ,4500
20140501020000, FEW 25   SCT 50   BKN -9999  ,-9999
20140501030000, FEW 25   BKN 45  ,4500
20140501040000, FEW 30   BKN 45   BKN -9999  ,-9999
20140501050000, FEW 30   SCT 45   BKN -9999  ,-9999
20140501060000, FEW 30   SCT 45   BKN -9999  ,-9999
20140501070000, FEW 30   SCT 50   BKN -9999  ,-9999
20140501080000, FEW 30   BKN -9999  ,-9999
20140501090000, FEW 30   BKN -9999  ,-9999
20140501100000, FEW 30   BKN -9999  ,-9999
20140501110000, FEW 30   BKN -9999  ,-9999
20140501120000, FEW 30   SCT -9999  ,-99999
20140501210000, FEW 2  ,-99999
20140501220000, FEW 20  ,-99999
20140501230000, FEW 30  ,-99999
20140502000000, FEW 20  ,-99999
20140502010000, FEW 20  ,-99999
20140502020000, FEW 20  ,-99999
20140502030000, FEW 30   SCT 40  ,-99999
20140502040000, FEW 35  ,-99999
20140502050000, FEW 40  ,-99999
20140502060000,-99999,-99999
20140502070000,-99999,-99999
20140502080000,-99999,-99999
20140502090000,-99999,-99999
20140502100000,-99999,-99999
20140502110000,-99999,-99999
20140502120000,-99999,-99999
20140502210000, FEW 10   SCT -9999  ,-99999
20140502220000, FEW 15   SCT -9999  ,-99999
20140502230000, FEW 15   SCT 20   BKN 30  ,3000
20140503000000, FEW 15   SCT 20   BKN -9999  ,-9999
20140503010000, FEW 20   SCT 30   BKN -9999  ,-9999
20140503020000, FEW 30   BKN -9999  ,-9999
20140503030000, FEW 30   BKN -9999  ,-9999
20140503040000, FEW 30   SCT -9999  ,-99999
20140503050000,-99999,-99999
20140503060000,-99999,-99999
20140503070000, FEW 40  ,-99999
20140503080000, FEW 40  ,-99999
20140503090000, FEW 40  ,-99999
20140503100000,-99999,-99999
20140503110000,-99999,-99999
20140503120000,-99999,-99999
20140503210000,-99999,-99999
20140503220000,-99999,-99999
20140503230000,-99999,-99999
20140504000000,-99999,-99999
20140504010000, FEW 40  ,-99999
20140504020000, FEW 40  ,-99999
20140504030000, FEW 40  ,-99999
20140504040000, FEW 40  ,-99999
20140504050000, FEW 40  ,-99999
20140504060000, FEW 40   BKN 120  ,12000
20140504070000, FEW 40  ,-99999
20140504080000, FEW 40  ,-99999
20140504090000, FEW 40   BKN 100   BKN -9999  ,-9999
20140504100000, FEW 30   SCT 50   BKN -9999  ,-9999
20140504110000, FEW 25   SCT 100   BKN -9999  ,-9999
20140504120000, FEW 25   SCT 40   BKN 100  ,10000
20140504210000, FEW 8   SCT 15   BKN 50  ,5000
20140504220000, FEW 10   SCT 50   OVC 100  ,10000
20140504230000, FEW 5   OVC 100  ,10000
20140505000000, FEW 5   SCT 80   OVC 100  ,10000
20140505010000, FEW 5   SCT 80   OVC 100  ,10000
20140505020000, FEW 10   SCT 80   OVC 100  ,10000
20140505030000, FEW 8   SCT 20   OVC 100  ,10000
20140505040000, FEW 6   BKN 15   BKN 25  ,1500
20140505050000, FEW 10   SCT 15   BKN 25  ,2500
20140505060000, FEW 15   SCT 40   BKN 50  ,5000
20140505070000, FEW 20   SCT 40   BKN 50  ,5000
20140505080000, FEW 20   BKN -9999  ,-9999
20140505090000, FEW 20   BKN -9999  ,-9999
20140505100000, FEW 20   BKN -9999  ,-9999
20140505110000, FEW 20   BKN -9999  ,-9999
20140505120000, FEW 20   BKN -9999  ,-9999
20140505210000,-99999,-99999
20140505220000,-99999,-99999
20140505230000,-99999,-99999
20140506000000,-99999,-99999
20140506010000,-99999,-99999
20140506020000, FEW 30   BKN -9999  ,-9999
20140506030000, FEW 35   BKN -9999  ,-9999
20140506040000, FEW 35   BKN -9999  ,-9999
20140506050000, FEW 25   BKN -9999  ,-9999
20140506060000,-99999,-99999
20140506070000,-99999,-99999
20140506080000,-99999,-99999
20140506090000,-99999,-99999
20140506100000,-99999,-99999
20140506110000,-99999,-99999
20140506120000,-99999,-99999
20140506210000,-99999,-99999
20140506220000,-99999,-99999
20140506230000,-99999,-99999
20140507000000,-99999,-99999
20140507010000,-99999,-99999
20140507020000,-99999,-99999
20140507030000, FEW 35   SCT -9999  ,-99999
20140507040000, FEW 35   BKN -9999  ,-9999
20140507050000, FEW 35   BKN -9999  ,-9999
20140507060000, FEW 35   BKN -9999  ,-9999
20140507070000, FEW 40   BKN -9999  ,-9999
20140507080000, FEW 40   BKN -9999  ,-9999
20140507090000, FEW 40   BKN -9999  ,-9999
20140507100000, FEW 40   BKN -9999  ,-9999
20140507110000, FEW 40   BKN -9999  ,-9999
20140507120000, FEW 35   BKN -9999  ,-9999
20140507210000, FEW 20   SCT 140   BKN -9999  ,-9999
20140507220000, FEW 25   SCT 140   BKN -9999  ,-9999
20140507230000, FEW 30   SCT 50   BKN -9999  ,-9999
20140508000000, FEW 30   SCT 50   BKN -9999  ,-9999
20140508010000, FEW 25   SCT 45   BKN -9999  ,-9999
20140508020000, FEW 30   BKN -9999  ,-9999
20140508030000, FEW 40   BKN -9999  ,-9999
20140508040000, FEW 40   BKN 50  ,5000
20140508050000, FEW 40   BKN 60  ,6000
20140508060000, FEW 40   SCT 60  ,-99999
20140508070000, FEW 40   BKN -9999  ,-9999
20140508080000, FEW 40   BKN -9999  ,-9999
20140508090000, FEW 40   BKN -9999  ,-9999
20140508100000, FEW 40   BKN -9999  ,-9999
20140508110000, FEW 40   SCT -9999  ,-99999
20140508120000, FEW 40   SCT -9999  ,-99999
20140508210000, FEW 30   BKN -9999  ,-9999
20140508220000, FEW 30   BKN -9999  ,-9999
20140508230000, FEW 30   BKN -9999  ,-9999
20140509000000, FEW 15   BKN -9999  ,-9999
20140509010000, FEW 25   BKN -9999  ,-9999
20140509020000, FEW 30   BKN -9999  ,-9999
20140509030000, FEW 30   BKN -9999  ,-9999
20140509040000, FEW 30   BKN -9999  ,-9999
20140509050000,-99999,-99999
20140509060000,-99999,-99999
20140509070000, FEW 40   BKN -9999  ,-9999
20140509080000, FEW 40   BKN -9999  ,-9999
20140509090000, FEW 40   BKN -9999  ,-9999
20140509100000,-99999,-99999
20140509110000,-99999,-99999
20140509120000,-99999,-99999
20140509210000, NSC -1  ,-99999
20140509220000,-99999,-99999
20140509230000,-99999,-99999
20140510000000,-99999,-99999
20140510010000,-99999,-99999
20140510020000,-99999,-99999
20140510030000, FEW 40  ,-99999
20140510040000, FEW 40   BKN -9999  ,-9999
20140510050000, FEW 40   BKN -9999  ,-9999
20140510060000, FEW 40   BKN -9999  ,-9999
20140510070000, FEW 40   BKN -9999  ,-9999
20140510080000, FEW 40   BKN -9999  ,-9999
20140510090000, FEW 40   BKN -9999  ,-9999
20140510100000, FEW 40   BKN -9999  ,-9999
20140510110000, FEW 40   BKN -9999  ,-9999
20140510120000, FEW 40   BKN -9999  ,-9999
20140510210000, FEW 20  ,-99999
20140510220000, FEW 25  ,-99999
20140510230000, FEW 25   SCT -9999  ,-99999
20140511000000, FEW 25   SCT 35   BKN -9999  ,-9999
20140511010000, FEW 25   SCT 35   BKN -9999  ,-9999
20140511020000, FEW 30   SCT 40   BKN -9999  ,-9999
20140511030000, FEW 30   SCT 40   BKN -9999  ,-9999
20140511040000, FEW 30   SCT 180   BKN -9999  ,-9999
20140511050000, FEW 30   SCT 180   BKN -9999  ,-9999
20140511060000, FEW 30   SCT 90   BKN 150  ,15000
20140511070000, FEW 35   SCT 90   BKN 150  ,15000
20140511080000, FEW 35   SCT 90   BKN -9999  ,-9999
20140511090000, FEW 30   SCT 90   BKN -9999  ,-9999
20140511100000, FEW 30   SCT 60   BKN 130  ,13000
20140511110000, FEW 30   SCT 50   BKN 70  ,7000
20140511120000, FEW 30   BKN 60   BKN 130  ,6000
20140511210000, FEW 4   SCT 6   BKN 8  ,800
20140511220000, FEW 1   SCT 4   BKN 6  ,600
20140511230000, FEW 1   SCT 5   BKN 7  ,700
20140512000000, FEW 1   SCT 3   BKN 5  ,500
20140512010000, FEW 1   SCT 3   BKN 4  ,400
20140512020000, FEW 1   SCT 2   BKN 3  ,300
20140512030000, FEW 1   SCT 4   BKN 8  ,800
20140512040000, FEW 1   SCT 2   BKN 3  ,300
20140512050000, FEW 1   SCT 2   BKN 3  ,300
20140512060000, FEW 1   SCT 2   BKN 3  ,300
20140512070000, FEW 1   SCT 2   BKN 3  ,300
20140512080000, FEW 1   SCT 4   BKN 20  ,2000
20140512090000, FEW 1   SCT 5   BKN 20  ,2000
20140512100000, FEW 1   SCT 6   BKN 15  ,1500
20140512110000, FEW 1   SCT 20   BKN 40  ,4000
20140512120000, FEW 1   SCT 45   BKN 180  ,18000
20140512210000, FEW 2   SCT 150   BKN -9999  ,-9999
20140512220000, FEW 2   BKN -9999  ,-9999
20140512230000, FEW 5   BKN -9999  ,-9999
20140513000000, FEW 5   BKN -9999  ,-9999
20140513010000,-99999,-99999
20140513020000,-99999,-99999
20140513030000,-99999,-99999
20140513040000,-99999,-99999
20140513050000,-99999,-99999
20140513060000,-99999,-99999
20140513070000,-99999,-99999
20140513080000,-99999,-99999
20140513090000,-99999,-99999
20140513100000,-99999,-99999
20140513110000,-99999,-99999
20140513120000,-99999,-99999
20140513210000,-99999,-99999
20140513220000, FEW 45   BKN 130   BKN -9999  ,-9999
20140513230000, FEW 40   BKN 150   BKN -9999  ,-9999
20140514000000, FEW 35   BKN 130   BKN -9999  ,-9999
20140514010000, FEW 20   SCT 45   BKN 70  ,7000
20140514020000, FEW 10   BKN 15   BKN 40  ,1500
20140514030000, FEW 3   SCT 8   BKN 15  ,1500
20140514040000, FEW 2   SCT 5   BKN 15  ,1500
20140514050000, FEW 1   SCT 15   BKN 30  ,3000
20140514060000, FEW 1   SCT 5   BKN 15  ,1500
20140514070000, FEW 1   SCT 5   BKN 15  ,1500
20140514080000, FEW 1   SCT 3   BKN 6  ,600
20140514090000, FEW 1   SCT 3   BKN 4  ,400
20140514100000, FEW 1   SCT 2   BKN 3  ,300
20140514110000, FEW 1   SCT 3   BKN 7  ,700
20140514120000, FEW 1   SCT 2   BKN 6  ,600
20140514210000, VV 1  ,-99999
20140514220000, SCT 1   BKN 2  ,200
20140514230000, FEW 1   SCT 8   BKN 25  ,2500
20140515000000, FEW 3   SCT 5   BKN 7  ,700
20140515010000, FEW 1   SCT 3   BKN 5  ,500
20140515020000, FEW 1   SCT 5   BKN 8  ,800
20140515030000, FEW 5   SCT 10   BKN 15  ,1500
20140515040000, FEW 5   SCT 10   BKN 15  ,1500
20140515050000, FEW 10   SCT 15   BKN 20  ,2000
20140515060000, FEW 15   BKN 20  ,2000
20140515070000, FEW 15   SCT 20  ,-99999
20140515080000, FEW 15  ,-99999
20140515090000, FEW 15  ,-99999
20140515100000, FEW 15   SCT 25  ,-99999
20140515110000, FEW 15  ,-99999
20140515120000, FEW 20   SCT -9999  ,-99999
20140515210000, NSC -1  ,-99999
20140515220000,-99999,-99999
20140515230000,-99999,-99999
20140516000000,-99999,-99999
20140516010000,-99999,-99999
20140516020000,-99999,-99999
20140516030000,-99999,-99999
20140516040000,-99999,-99999
20140516050000,-99999,-99999
20140516060000,-99999,-99999
20140516070000,-99999,-99999
20140516080000,-99999,-99999
20140516090000,-99999,-99999
20140516100000,-99999,-99999
20140516110000,-99999,-99999
20140516120000,-99999,-99999
20140516210000,-99999,-99999
20140516220000,-99999,-99999
20140516230000,-99999,-99999
20140517000000,-99999,-99999
20140517010000,-99999,-99999
20140517020000,-99999,-99999
20140517030000,-99999,-99999
20140517040000,-99999,-99999
20140517050000,-99999,-99999
20140517060000,-99999,-99999
20140517070000,-99999,-99999
20140517080000,-99999,-99999
20140517090000,-99999,-99999
20140517100000,-99999,-99999
20140517110000,-99999,-99999
20140517120000,-99999,-99999
20140517210000,-99999,-99999
20140517220000,-99999,-99999
20140517230000,-99999,-99999
20140518000000,-99999,-99999
20140518010000, NSC -1  ,-99999
20140518020000,-99999,-99999
20140518030000,-99999,-99999
20140518040000,-99999,-99999
20140518050000, FEW 40   BKN 70   BKN 130  ,7000
20140518060000, FEW 40   BKN 70   BKN 120  ,7000
20140518070000, FEW 40   BKN 120   BKN 150  ,12000
20140518080000, FEW 35   BKN 60   BKN 120  ,6000
20140518090000, FEW 35   SCT 120   BKN -9999  ,-9999
20140518100000, FEW 35   BKN 100   BKN -9999  ,-9999
20140518110000, FEW 35   SCT 100   BKN -9999  ,-9999
20140518120000, FEW 35   BKN 100   BKN -9999  ,-9999
20140518210000, FEW 20   BKN 30   BKN 50  ,3000
20140518220000, FEW 15   BKN 30   BKN 50  ,3000
20140518230000, FEW 15   FEW 20 CB  BKN 25   BKN 30  ,2500
20140519000000, FEW 3   SCT 50   BKN 90  ,9000
20140519010000, FEW 5   SCT 10   BKN 15  ,1500
20140519020000, FEW 8   SCT 10   BKN 20  ,2000
