date,str_cloud,ceiling_metar,CIG_metar,CLING,CIG_after
20170709050000,FEW 2   SCT 15   FEW 20 CB  BKN 100,10000,6,152.4,1
20170709060000,FEW 1   SCT 10   FEW 20 CB  BKN 25,2500,5,182.88,1
20170709060000,FEW 1   SCT 10   FEW 20 CB  BKN 25,2500,5,304.8,2
20170709070000,FEW 1   SCT 30   BKN 100,10000,6,243.84,2
20170709070000,FEW 1   SCT 30   BKN 100,10000,6,304.8,2
20170709080000,FEW 1   SCT 30   BKN 100,10000,6,243.84,2
20170709080000,FEW 1   SCT 30   BKN 100,10000,6,304.8,2
20170709090000,FEW 1   SCT 15   BKN 100,10000,6,243.84,2
20170709090000,FEW 1   SCT 15   BKN 100,10000,6,304.8,2
20170709100000,FEW 1   SCT 15   BKN 100,10000,6,243.84,2
20170709100000,FEW 1   SCT 15   BKN 100,10000,6,243.84,2
20170709110000,FEW 1   SCT 8   BKN 10,1000,4,243.84,2
20170709110000,FEW 1   SCT 8   BKN 10,1000,4,182.88,1
20170709120000,FEW 1   SCT 8   BKN 10,1000,4,213.36,2
20170709120000,FEW 1   SCT 8   BKN 10,1000,4,152.4,1
20170709210000,FEW 2   SCT 8   BKN 10,1000,4,60.96,1
20170709220000,FEW 2   SCT 5   BKN 10,1000,4,121.92,1
20170709230000,FEW 1   SCT 8   BKN 10,1000,4,182.88,1
20170710000000,FEW 1   SCT 15   BKN 25,2500,5,243.84,2
20170710010000,FEW 2   SCT 150   BKN -9999,-9999,9999,304.8,2
20170710020000,FEW 10   SCT 15   BKN 150,15000,6,457.2,2
20170710030000,FEW 10   BKN 15   BKN 150,1500,4,304.8,2
20170710040000,FEW 10   SCT 15   BKN 150,15000,6,304.8,2
20170710050000,FEW 15   SCT 20   BKN 150,15000,6,304.8,2
20170710060000,FEW 15   SCT 25   BKN 150,15000,6,304.8,2
20170710060000,FEW 15   SCT 25   BKN 150,15000,6,762.0,3
20170710070000,FEW 15   SCT 25   BKN 150,15000,6,304.8,2
20170710070000,FEW 15   SCT 25   BKN 150,15000,6,762.0,3
20170710080000,FEW 15   SCT 25   BKN 150,15000,6,304.8,2
20170710080000,FEW 15   SCT 25   BKN 150,15000,6,762.0,3
20170710090000,FEW 10   SCT 20   BKN 170,17000,6,274.32,2
20170710090000,FEW 10   SCT 20   BKN 170,17000,6,30479.695,99999
20170710100000,FEW 8   SCT 15   BKN 150,15000,6,243.84,2
20170710100000,FEW 8   SCT 15   BKN 150,15000,6,30479.695,99999
20170710110000,FEW 10   BKN 150,15000,6,213.36,2
20170710110000,FEW 10   BKN 150,15000,6,30479.695,99999
20170710120000,FEW 10   SCT 15   BKN 150,15000,6,213.36,2
20170710120000,FEW 10   SCT 15   BKN 150,15000,6,30479.695,99999
20170710210000,FEW 1   SCT 15   BKN 70,7000,6,182.88,1
20170710220000,FEW 2   SCT 15   BKN 20,2000,5,243.84,2
20170710230000,FEW 2   SCT 10   BKN 20,2000,5,304.8,2
20170711000000,FEW 5   SCT 20   BKN -9999,-9999,9999,457.2,2
20170711010000,FEW 10   BKN -9999,-9999,9999,609.6,3
20170711020000,FEW 10   SCT 20   BKN -9999,-9999,9999,762.0,3
20170711030000,FEW 10   BKN 20   BKN -9999,-9999,9999,762.0,3
20170711040000,FEW 10   SCT 25   BKN -9999,-9999,9999,762.0,3
20170711050000,FEW 10   SCT 25   BKN -9999,-9999,9999,762.0,3
20170711060000,FEW 20   BKN -9999,-9999,9999,762.0,3
20170711060000,FEW 20   BKN -9999,-9999,9999,30479.695,99999
20170711070000,FEW 20   BKN -9999,-9999,9999,762.0,3
20170711070000,FEW 20   BKN -9999,-9999,9999,1066.8,4
20170711080000,FEW 25   BKN -9999,-9999,9999,762.0,3
20170711080000,FEW 25   BKN -9999,-9999,9999,1066.8,4
20170711090000,FEW 25   BKN -9999,-9999,9999,762.0,3
20170711090000,FEW 25   BKN -9999,-9999,9999,457.2,2
20170711100000,FEW 25   BKN -9999,-9999,9999,762.0,3
20170711100000,FEW 25   BKN -9999,-9999,9999,457.2,2
20170711110000,FEW 25   BKN -9999,-9999,9999,609.6,3
20170711110000,FEW 25   BKN -9999,-9999,9999,396.24,2
20170711120000,FEW 25   BKN -9999,-9999,9999,457.2,2
20170711120000,FEW 25   BKN -9999,-9999,9999,335.28,2
20170711210000,FEW 6   SCT 10   BKN 120,12000,6,60.96,1
20170711220000,FEW 2   SCT 8   BKN 20,2000,5,60.96,1
20170711230000,FEW 2   SCT 8   BKN 15,1500,4,60.96,1
20170712000000,FEW 2   SCT 8   BKN 15,1500,4,91.44,1
20170712010000,FEW 2   SCT 8   BKN 15,1500,4,91.44,1
20170712020000,FEW 2   SCT 6   BKN 180,18000,6,91.44,1
20170712030000,FEW 2   SCT 6   BKN 35,3500,5,152.4,1
20170712040000,FEW 2   SCT 10   BKN 15,1500,4,182.88,1
20170712050000,FEW 5   SCT 8   BKN 20,2000,5,304.8,2
20170712060000,FEW 5   SCT 10   BKN 15,1500,4,487.68,2
20170712060000,FEW 5   SCT 10   BKN 15,1500,4,609.6,3
20170712070000,FEW 10   SCT 20   BKN 30,3000,5,548.64,3
20170712070000,FEW 10   SCT 20   BKN 30,3000,5,609.6,3
20170712080000,FEW 20   SCT 30   BKN -9999,-9999,9999,609.6,3
20170712080000,FEW 20   SCT 30   BKN -9999,-9999,9999,609.6,3
20170712090000,FEW 20   BKN -9999,-9999,9999,609.6,3
20170712090000,FEW 20   BKN -9999,-9999,9999,457.2,2
20170712100000,FEW 25   BKN -9999,-9999,9999,609.6,3
20170712100000,FEW 25   BKN -9999,-9999,9999,457.2,2
20170712110000,FEW 25   SCT 40   BKN -9999,-9999,9999,609.6,3
20170712110000,FEW 25   SCT 40   BKN -9999,-9999,9999,243.84,2
20170712120000,FEW 25   BKN -9999,-9999,9999,304.8,2
20170712120000,FEW 25   BKN -9999,-9999,9999,152.4,1
20170712210000,VV 2,-99999,99999,91.44,1
20170712220000,FEW 1   SCT 2   BKN -9999,-9999,9999,243.84,2
20170712230000,FEW 2   BKN 35   BKN -9999,-9999,9999,304.8,2
20170713000000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170713010000,FEW 20   BKN 25   BKN -9999,-9999,9999,30479.695,99999
20170713020000,FEW 20   BKN 25   BKN -9999,-9999,9999,30479.695,99999
20170713030000,FEW 25   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170713040000,FEW 30   SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170713050000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170713060000,FEW 40   SCT 45   BKN -9999,-9999,9999,30479.695,99999
20170713060000,FEW 40   SCT 45   BKN -9999,-9999,9999,30479.695,99999
20170713070000,FEW 30   SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170713070000,FEW 30   SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170713080000,FEW 30   SCT 40   BKN -9999,-9999,9999,914.4,3
20170713080000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170713090000,FEW 30   SCT 40   BKN -9999,-9999,9999,914.4,3
20170713090000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170713100000,FEW 30   SCT 40   BKN -9999,-9999,9999,914.4,3
20170713100000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170713110000,FEW 30   SCT 40   BKN -9999,-9999,9999,883.92,3
20170713110000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170713120000,FEW 25   SCT 35   BKN -9999,-9999,9999,853.44,3
20170713120000,FEW 25   SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170713210000,FEW 2   SCT 30   BKN -9999,-9999,9999,304.8,2
20170713220000,FEW 2   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170713230000,FEW 20   BKN -9999,-9999,9999,30479.695,99999
20170714000000,FEW 15   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170714010000,FEW 15   SCT 30,-99999,99999,30479.695,99999
20170714020000,FEW 20   SCT 30,-99999,99999,30479.695,99999
20170714030000,FEW 25   SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170714040000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170714050000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20170714060000,FEW 35   SCT -9999,-99999,99999,30479.695,99999
20170714060000,FEW 35   SCT -9999,-99999,99999,30479.695,99999
20170714070000,FEW 30   SCT 40,-99999,99999,1219.2,4
20170714070000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170714080000,FEW 30   FEW 35 CB  BKN 40   BKN 70,4000,6,1066.8,4
20170714080000,FEW 30   FEW 35 CB  BKN 40   BKN 70,4000,6,792.48,3
20170714090000,FEW 30   FEW 35 CB  SCT 120   BKN -9999,-9999,9999,914.4,3
20170714090000,FEW 30   FEW 35 CB  SCT 120   BKN -9999,-9999,9999,792.48,3
20170714100000,FEW 30   SCT 40   BKN -9999,-9999,9999,914.4,3
20170714100000,FEW 30   SCT 40   BKN -9999,-9999,9999,792.48,3
20170714110000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170714110000,FEW 30   SCT 40   BKN -9999,-9999,9999,853.44,3
20170714120000,FEW 25   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170714120000,FEW 25   SCT 30   BKN -9999,-9999,9999,853.44,3
20170714210000,FEW 20,-99999,99999,152.4,1
20170714220000,FEW 2,-99999,99999,182.88,1
20170714230000,FEW 5   BKN 15,1500,4,243.84,2
20170715000000,FEW 10   SCT 15   BKN 20,2000,5,30479.695,99999
20170715010000,FEW 20   SCT -9999,-99999,99999,30479.695,99999
20170715020000,FEW 20   SCT -9999,-99999,99999,30479.695,99999
20170715030000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170715040000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20170715050000,FEW 30   SCT -9999,-99999,99999,1066.8,4
20170715060000,FEW 30   BKN -9999,-9999,9999,1066.8,4
20170715060000,FEW 30   BKN -9999,-9999,9999,762.0,3
20170715070000,FEW 30   SCT 40   BKN -9999,-9999,9999,914.4,3
20170715070000,FEW 30   SCT 40   BKN -9999,-9999,9999,731.52,3
20170715080000,FEW 35   BKN -9999,-9999,9999,853.44,3
20170715080000,FEW 35   BKN -9999,-9999,9999,731.52,3
20170715090000,FEW 30   BKN -9999,-9999,9999,822.96,3
20170715090000,FEW 30   BKN -9999,-9999,9999,914.4,3
20170715100000,FEW 25   BKN -9999,-9999,9999,822.96,3
20170715100000,FEW 25   BKN -9999,-9999,9999,914.4,3
20170715110000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170715110000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170715120000,FEW 25   SCT -9999,-99999,99999,30479.695,99999
20170715120000,FEW 25   SCT -9999,-99999,99999,30479.695,99999
20170715210000,FEW 10   BKN -9999,-9999,9999,30479.695,99999
20170715220000,FEW 5   BKN -9999,-9999,9999,30479.695,99999
20170715230000,FEW 10   BKN -9999,-9999,9999,640.08,3
20170716000000,FEW 15   SCT 20   BKN -9999,-9999,9999,640.08,3
20170716010000,FEW 25   SCT -9999,-99999,99999,822.96,3
20170716020000,FEW 25   SCT 35,-99999,99999,1219.2,4
20170716030000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20170716040000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170716050000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170716060000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20170716060000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20170716070000,FEW 30,-99999,99999,30479.695,99999
20170716070000,FEW 30,-99999,99999,30479.695,99999
20170716080000,FEW 30,-99999,99999,883.92,3
20170716080000,FEW 30,-99999,99999,30479.695,99999
20170716090000,FEW 30,-99999,99999,883.92,3
20170716090000,FEW 30,-99999,99999,30479.695,99999
20170716100000,FEW 25,-99999,99999,883.92,3
20170716100000,FEW 25,-99999,99999,30479.695,99999
20170716110000,FEW 25,-99999,99999,30479.695,99999
20170716110000,FEW 25,-99999,99999,30479.695,99999
20170716120000,FEW 25,-99999,99999,30479.695,99999
20170716120000,FEW 25,-99999,99999,30479.695,99999
20170716210000,FEW 2,-99999,99999,152.4,1
20170716220000,FEW 25,-99999,99999,182.88,1
20170716230000,FEW 15,-99999,99999,30479.695,99999
20170717000000,FEW 15,-99999,99999,30479.695,99999
20170717010000,FEW 15   SCT 35,-99999,99999,30479.695,99999
20170717020000,FEW 25   SCT 40,-99999,99999,30479.695,99999
20170717030000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170717040000,FEW 35   BKN 50,5000,6,30479.695,99999
20170717050000,FEW 30   SCT 40,-99999,99999,30479.695,99999
20170717060000,FEW 25   SCT 40,-99999,99999,30479.695,99999
20170717060000,FEW 25   SCT 40,-99999,99999,30479.695,99999
20170717070000,FEW 20   SCT 40,-99999,99999,30479.695,99999
20170717070000,FEW 20   SCT 40,-99999,99999,30479.695,99999
20170717080000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170717080000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170717090000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170717090000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170717100000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170717100000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170717110000,FEW 25   SCT -9999,-99999,99999,30479.695,99999
20170717110000,FEW 25   SCT -9999,-99999,99999,30479.695,99999
20170717120000,FEW 25,-99999,99999,30479.695,99999
20170717120000,FEW 25,-99999,99999,30479.695,99999
20170717210000,FEW 15   BKN -9999,-9999,9999,182.88,1
20170717220000,FEW 15   BKN -9999,-9999,9999,243.84,2
20170717230000,FEW 15   BKN -9999,-9999,9999,457.2,2
20170718000000,FEW 15   BKN 25   BKN -9999,-9999,9999,457.2,2
20170718010000,FEW 15   SCT 20   BKN 40,4000,6,548.64,3
20170718020000,FEW 15   SCT 25   BKN -9999,-9999,9999,670.56,3
20170718030000,FEW 30   SCT 35   BKN -9999,-9999,9999,762.0,3
20170718040000,FEW 30   SCT 40   BKN -9999,-9999,9999,792.48,3
20170718050000,FEW 30   SCT 40   BKN -9999,-9999,9999,822.96,3
20170718060000,FEW 30   BKN 40   BKN -9999,-9999,9999,853.44,3
20170718060000,FEW 30   BKN 40   BKN -9999,-9999,9999,30479.695,99999
20170718070000,FEW 20   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170718070000,FEW 20   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170718080000,FEW 20   SCT 30   BKN 180,18000,6,30479.695,99999
20170718080000,FEW 20   SCT 30   BKN 180,18000,6,30479.695,99999
20170718090000,FEW 20   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170718090000,FEW 20   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170718100000,FEW 15   SCT 25   BKN -9999,-9999,9999,30479.695,99999
20170718100000,FEW 15   SCT 25   BKN -9999,-9999,9999,30479.695,99999
20170718110000,FEW 15   SCT 25   BKN 70,7000,6,30479.695,99999
20170718110000,FEW 15   SCT 25   BKN 70,7000,6,30479.695,99999
20170718120000,FEW 15   SCT 25   BKN 120,12000,6,30479.695,99999
20170718120000,FEW 15   SCT 25   BKN 120,12000,6,30479.695,99999
20170718210000,FEW 2   BKN 8   FEW 20 CB  BKN 25,800,3,243.84,2
20170718220000,FEW 2   SCT 8   BKN 15,1500,4,243.84,2
20170718230000,FEW 2   SCT 4   BKN 6,600,3,243.84,2
20170719000000,FEW 2   SCT 6   BKN 9,900,3,243.84,2
20170719010000,FEW 1   SCT 5   BKN 8,800,3,304.8,2
20170719020000,FEW 1   SCT 10   BKN 40,4000,6,304.8,2
20170719030000,FEW 1   SCT 20   BKN 30,3000,5,457.2,2
20170719040000,FEW 2   SCT 15   BKN 30,3000,5,457.2,2
20170719050000,FEW 3   SCT 10   BKN 15,1500,4,457.2,2
20170719060000,FEW 5   SCT 15   BKN 40,4000,6,457.2,2
20170719060000,FEW 5   SCT 15   BKN 40,4000,6,304.8,2
20170719070000,FEW 5   SCT 15   BKN 30,3000,5,609.6,3
20170719070000,FEW 5   SCT 15   BKN 30,3000,5,304.8,2
20170719080000,FEW 5   SCT 9   BKN 30,3000,5,609.6,3
20170719080000,FEW 5   SCT 9   BKN 30,3000,5,304.8,2
20170719090000,FEW 5   SCT 10   BKN 120,12000,6,609.6,3
20170719090000,FEW 5   SCT 10   BKN 120,12000,6,304.8,2
20170719100000,FEW 5   SCT 10   BKN 120,12000,6,609.6,3
20170719100000,FEW 5   SCT 10   BKN 120,12000,6,213.36,2
20170719110000,FEW 5   SCT 40   BKN 120,12000,6,609.6,3
20170719110000,FEW 5   SCT 40   BKN 120,12000,6,91.44,1
20170719120000,FEW 2   SCT 9   BKN 120,12000,6,609.6,3
20170719120000,FEW 2   SCT 9   BKN 120,12000,6,60.96,1
20170719210000,FEW 1   SCT 3,-99999,99999,121.92,1
20170719220000,FEW 1   SCT 12   BKN -9999,-9999,9999,243.84,2
20170719230000,FEW 1   SCT -9999,-99999,99999,304.8,2
20170720000000,FEW 15   SCT -9999,-99999,99999,365.76,2
20170720010000,FEW 15   BKN 20   BKN -9999,-9999,9999,457.2,2
20170720020000,FEW 10   SCT 15   BKN 20,2000,5,457.2,2
20170720030000,FEW 15   SCT 20,-99999,99999,457.2,2
20170720040000,SCT 15   BKN 20   FEW 25 CB,2000,5,457.2,2
20170720050000,SCT 15   BKN 20   FEW 25 CB  BKN -9999,-9999,9999,1066.8,4
20170720060000,FEW 25   SCT 35   BKN -9999,-9999,9999,1066.8,4
20170720060000,FEW 25   SCT 35   BKN -9999,-9999,9999,609.6,3
20170720070000,FEW 25   SCT 40   BKN -9999,-9999,9999,1066.8,4
20170720070000,FEW 25   SCT 40   BKN -9999,-9999,9999,457.2,2
20170720080000,FEW 15   FEW 25 CB  SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170720080000,FEW 15   FEW 25 CB  SCT 35   BKN -9999,-9999,9999,365.76,2
20170720090000,SCT 15   BKN 20,2000,5,30479.695,99999
20170720090000,SCT 15   BKN 20,2000,5,365.76,2
20170720100000,FEW 15   BKN -9999,-9999,9999,30479.695,99999
20170720100000,FEW 15   BKN -9999,-9999,9999,396.24,2
20170720110000,SCT 15   BKN -9999,-9999,9999,30479.695,99999
20170720110000,SCT 15   BKN -9999,-9999,9999,335.28,2
20170720120000,FEW 15   SCT 20   BKN -9999,-9999,9999,30479.695,99999
20170720120000,FEW 15   SCT 20   BKN -9999,-9999,9999,304.8,2
20170720210000,FEW 2,-99999,99999,548.64,3
20170720220000,FEW 5,-99999,99999,609.6,3
20170720230000,FEW 10   SCT 20   BKN -9999,-9999,9999,822.96,3
20170721000000,FEW 15   BKN 20   BKN -9999,-9999,9999,914.4,3
20170721010000,FEW 20   SCT 30,-99999,99999,914.4,3
20170721020000,FEW 20   FEW 25 TCU  BKN 30,3000,5,1219.2,4
20170721030000,FEW 20   FEW 25 TCU  BKN 30,3000,5,1219.2,4
20170721040000,FEW 20   FEW 25 TCU  BKN 35,3500,5,30479.695,99999
20170721050000,FEW 20   FEW 25 TCU  BKN 35,3500,5,30479.695,99999
20170721060000,FEW 20   FEW 25 CB  BKN 30,3000,5,1219.2,4
20170721060000,FEW 20   FEW 25 CB  BKN 30,3000,5,609.6,3
20170721070000,FEW 15   FEW 25 CB  BKN 30   BKN -9999,-9999,9999,1066.8,4
20170721070000,FEW 15   FEW 25 CB  BKN 30   BKN -9999,-9999,9999,609.6,3
20170721080000,FEW 15   SCT 25   BKN 30,3000,5,822.96,3
20170721080000,FEW 15   SCT 25   BKN 30,3000,5,457.2,2
20170721090000,FEW 15   SCT 25   BKN 30,3000,5,670.56,3
20170721090000,FEW 15   SCT 25   BKN 30,3000,5,243.84,2
20170721100000,FEW 15   SCT 25   BKN 50,5000,6,426.72,2
20170721100000,FEW 15   SCT 25   BKN 50,5000,6,243.84,2
20170721110000,FEW 2   SCT 25   BKN 30,3000,5,457.2,2
20170721110000,FEW 2   SCT 25   BKN 30,3000,5,243.84,2
20170721120000,FEW 2   SCT 15   BKN 50,5000,6,457.2,2
20170721120000,FEW 2   SCT 15   BKN 50,5000,6,304.8,2
20170721210000,FEW 2   BKN -9999,-9999,9999,243.84,2
20170721220000,FEW 3   BKN -9999,-9999,9999,243.84,2
20170721230000,FEW 3   BKN -9999,-9999,9999,30479.695,99999
20170722000000,FEW 10   BKN -9999,-9999,9999,30479.695,99999
20170722010000,FEW 10   SCT 20   BKN -9999,-9999,9999,30479.695,99999
20170722020000,FEW 15   BKN 25   BKN -9999,-9999,9999,30479.695,99999
20170722030000,FEW 15   SCT 25   BKN -9999,-9999,9999,30479.695,99999
20170722040000,FEW 15   FEW 20 CB  SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170722050000,FEW 15   FEW 20 CB  SCT 35   BKN -9999,-9999,9999,1219.2,4
20170722060000,FEW 20   FEW 25 CB  SCT 40   BKN -9999,-9999,9999,1066.8,4
20170722060000,FEW 20   FEW 25 CB  SCT 40   BKN -9999,-9999,9999,457.2,2
20170722070000,FEW 8   FEW 25 CB  SCT 30   BKN 40,4000,6,762.0,3
20170722070000,FEW 8   FEW 25 CB  SCT 30   BKN 40,4000,6,457.2,2
20170722080000,FEW 8   SCT 40,-99999,99999,762.0,3
20170722080000,FEW 8   SCT 40,-99999,99999,457.2,2
20170722090000,FEW 10   BKN 20   BKN -9999,-9999,9999,762.0,3
20170722090000,FEW 10   BKN 20   BKN -9999,-9999,9999,457.2,2
20170722100000,FEW 4   SCT 20   FEW 25 CB  BKN 30,3000,5,762.0,3
20170722100000,FEW 4   SCT 20   FEW 25 CB  BKN 30,3000,5,457.2,2
20170722110000,FEW 10   SCT 20   BKN 30,3000,5,914.4,3
20170722110000,FEW 10   SCT 20   BKN 30,3000,5,762.0,3
20170722120000,FEW 10   FEW 25 CB  BKN 40,4000,6,914.4,3
20170722120000,FEW 10   FEW 25 CB  BKN 40,4000,6,762.0,3
20170722210000,FEW 1   BKN -9999,-9999,9999,30479.695,99999
20170722220000,FEW 1   BKN -9999,-9999,9999,30479.695,99999
20170722230000,FEW 2   BKN -9999,-9999,9999,30479.695,99999
20170723000000,FEW 10   SCT 15,-99999,99999,30479.695,99999
20170723010000,FEW 15   SCT 25   BKN 30,3000,5,30479.695,99999
20170723020000,FEW 20   SCT 25,-99999,99999,30479.695,99999
20170723030000,FEW 20   SCT 30,-99999,99999,30479.695,99999
20170723040000,FEW 20   FEW 25 CB  SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170723050000,FEW 20   SCT 35,-99999,99999,30479.695,99999
20170723060000,FEW 20   FEW 25 CB  SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170723060000,FEW 20   FEW 25 CB  SCT 35   BKN -9999,-9999,9999,762.0,3
20170723070000,FEW 20   FEW 25 CB  SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170723070000,FEW 20   FEW 25 CB  SCT 35   BKN -9999,-9999,9999,762.0,3
20170723080000,FEW 15   FEW 20 CB  SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170723080000,FEW 15   FEW 20 CB  SCT 35   BKN -9999,-9999,9999,762.0,3
20170723090000,FEW 6   SCT 15   BKN 35,3500,5,762.0,3
20170723090000,FEW 6   SCT 15   BKN 35,3500,5,762.0,3
20170723100000,FEW 2   SCT 15   BKN 30,3000,5,670.56,3
20170723100000,FEW 2   SCT 15   BKN 30,3000,5,762.0,3
20170723110000,FEW 2   SCT 15   BKN 30,3000,5,609.6,3
20170723110000,FEW 2   SCT 15   BKN 30,3000,5,30479.695,99999
20170723120000,FEW 2   SCT 25   BKN -9999,-9999,9999,609.6,3
20170723120000,FEW 2   SCT 25   BKN -9999,-9999,9999,30479.695,99999
20170723210000,FEW 2   SCT 100   BKN -9999,-9999,9999,30479.695,99999
20170723220000,FEW 1   SCT 160   BKN -9999,-9999,9999,30479.695,99999
20170723230000,FEW 2   SCT -9999,-99999,99999,30479.695,99999
20170724000000,FEW 10   SCT 20,-99999,99999,30479.695,99999
20170724010000,FEW 10   BKN 15,1500,4,30479.695,99999
20170724020000,FEW 10   SCT 15   BKN 20,2000,5,30479.695,99999
20170724030000,FEW 15   BKN 30,3000,5,762.0,3
20170724040000,FEW 15   SCT 40,-99999,99999,762.0,3
20170724050000,FEW 15   FEW 25 CB  SCT 30,-99999,99999,762.0,3
20170724060000,FEW 3   SCT 20   FEW 25 CB  BKN 30,3000,5,762.0,3
20170724060000,FEW 3   SCT 20   FEW 25 CB  BKN 30,3000,5,762.0,3
20170724070000,FEW 1   SCT 15   FEW 25 CB  BKN 40,4000,6,701.04,3
20170724070000,FEW 1   SCT 15   FEW 25 CB  BKN 40,4000,6,762.0,3
20170724080000,FEW 1   SCT 20   FEW 25 CB  BKN 40,4000,6,609.6,3
20170724080000,FEW 1   SCT 20   FEW 25 CB  BKN 40,4000,6,762.0,3
20170724090000,FEW 1   SCT 20   BKN 30,3000,5,609.6,3
20170724090000,FEW 1   SCT 20   BKN 30,3000,5,762.0,3
20170724100000,FEW 1   SCT 2   BKN 20,2000,5,609.6,3
20170724100000,FEW 1   SCT 2   BKN 20,2000,5,762.0,3
20170724110000,FEW 1   SCT 20   BKN 80,8000,6,609.6,3
20170724110000,FEW 1   SCT 20   BKN 80,8000,6,762.0,3
20170724120000,FEW 1   BKN 90   BKN 120,9000,6,609.6,3
20170724120000,FEW 1   BKN 90   BKN 120,9000,6,609.6,3
20170724210000,FEW 1   SCT 2   BKN 3,300,2,304.8,2
20170724220000,FEW 1   SCT 2   BKN 4,400,2,457.2,2
20170724230000,FEW 1   SCT 8   BKN 120,12000,6,762.0,3
20170725000000,FEW 5   SCT 15   BKN 140,14000,6,1066.8,4
20170725010000,FEW 10   BKN 130,13000,6,1066.8,4
20170725020000,FEW 10   BKN 130,13000,6,1066.8,4
20170725030000,FEW 15   BKN 130,13000,6,1219.2,4
20170725040000,FEW 20,-99999,99999,30479.695,99999
20170725050000,SCT 20   FEW 25 CB,-99999,99999,30479.695,99999
20170725060000,SCT 20   FEW 25 CB,-99999,99999,30479.695,99999
20170725060000,SCT 20   FEW 25 CB,-99999,99999,762.0,3
20170725070000,FEW 2   SCT 20   BKN -9999,-9999,9999,30479.695,99999
20170725070000,FEW 2   SCT 20   BKN -9999,-9999,9999,762.0,3
20170725080000,FEW 5   BKN -9999,-9999,9999,1066.8,4
20170725080000,FEW 5   BKN -9999,-9999,9999,762.0,3
20170725090000,FEW 10   BKN -9999,-9999,9999,609.6,3
20170725090000,FEW 10   BKN -9999,-9999,9999,548.64,3
20170725100000,FEW 15   BKN 30   BKN -9999,-9999,9999,548.64,3
20170725100000,FEW 15   BKN 30   BKN -9999,-9999,9999,548.64,3
20170725110000,FEW 15   BKN 30   BKN -9999,-9999,9999,396.24,2
20170725110000,FEW 15   BKN 30   BKN -9999,-9999,9999,518.16,3
20170725120000,FEW 10   BKN -9999,-9999,9999,335.28,2
20170725120000,FEW 10   BKN -9999,-9999,9999,487.68,2
20170725210000,FEW 1   SCT 10   BKN -9999,-9999,9999,30479.695,99999
20170725220000,FEW 1   SCT 8   BKN -9999,-9999,9999,30479.695,99999
20170725230000,FEW 3   SCT 15   BKN -9999,-9999,9999,30479.695,99999
20170726000000,FEW 10   BKN -9999,-9999,9999,30479.695,99999
20170726010000,FEW 10   SCT 15,-99999,99999,30479.695,99999
20170726020000,FEW 15,-99999,99999,457.2,2
20170726030000,FEW 20   SCT 30,-99999,99999,304.8,2
20170726040000,FEW 20   BKN 30,3000,5,304.8,2
20170726050000,FEW 20   BKN 30,3000,5,304.8,2
