file_name,telegram_type,station_code,data_id,announced,created,obs_kind,date,fct_start_day,fct_start_hour,fct_end_day,fct_end_hour,wind_dir,wind_speed_over100kt_flag,wind_speed,wind_gusts_over100kt_flag,wind_gusts,wind_dir_min,wind_dir_max,cavok,visibility,rvr_count,wx_count,cloud_count,str_cloud,temp_sign,temp,dew_point_sign,dew_point,altimeter_hpa,bulletin,wx
20180124_230000.002,0,RJFK,,,,0,20180124230000,-1,-1,-1,-1,350,-1,6,-1,-1,-1,-1,,9999,0,0,2,FEW 20   BKN 140,-1,3,-1,8,1021,RJFK 242300Z 35006KT 9999 FEW020 BKN140 M03/M08 Q1021 RMK     1CU020 6AC140 A3016=,
20180125_000000.002,0,RJFK,,,,0,20180125000000,-1,-1,-1,-1,350,-1,5,-1,-1,320,20,,9999,0,0,2,FEW 20   BKN 150,-1,2,-1,9,1021,RJFK 250000Z 35005KT 320V020 9999 FEW020 BKN150 M02/M09 Q1021     RMK 1CU020 5AC150 A3017=,
20180125_010000.002,0,RJFK,,,,0,20180125010000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,0,2,FEW 20   SCT -9999,1,0,-1,9,1021,RJFK 250100Z 33012KT 9999 FEW020 SCT/// 00/M09 Q1021 RMK     1CU020 A3017=,
20180125_020000.003,0,RJFK,,,,0,20180125020000,-1,-1,-1,-1,330,-1,11,-1,-1,-1,-1,,9999,0,0,2,FEW 30   SCT 150,1,1,-1,10,1021,RJFK 250200Z 33011KT 9999 FEW030 SCT150 01/M10 Q1021 RMK     1CU030 3AC150 A3016=,
20180125_030000.002,0,RJFK,,,,0,20180125030000,-1,-1,-1,-1,290,-1,10,-1,-1,-1,-1,,9999,0,0,2,FEW 30   SCT 150,1,3,-1,10,1020,RJFK 250300Z 29010KT 9999 FEW030 SCT150 03/M10 Q1020 RMK     1CU030 4AC150 A3012=,
20180125_040000.002,0,RJFK,,,,0,20180125040000,-1,-1,-1,-1,290,-1,11,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,4,-1,10,1018,RJFK 250400Z 29011KT 9999 FEW030 04/M10 Q1018 RMK 1CU030     A3009=,
20180125_050000.002,0,RJFK,,,,0,20180125050000,-1,-1,-1,-1,310,-1,13,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,5,-1,10,1018,RJFK 250500Z 31013KT 9999 FEW030 05/M10 Q1018 RMK 1CU030 A3007     VOLCANIC ASH CLOUD S=,
20180125_060000.002,0,RJFK,,,,0,20180125060000,-1,-1,-1,-1,320,-1,12,-1,-1,280,350,,9999,0,0,1,FEW 30,1,4,-1,10,1017,RJFK 250600Z 32012KT 280V350 9999 FEW030 04/M10 Q1017 RMK     1CU030 A3005 VOLCANIC ASH CLOUD S=,
20180125_070000.002,0,RJFK,,,,0,20180125070000,-1,-1,-1,-1,320,-1,14,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,3,-1,10,1017,RJFK 250700Z 32014KT 9999 FEW030 03/M10 Q1017 RMK 1CU030 A3006     VOLCANIC ASH CLOUD S=,
20180125_080000.002,0,RJFK,,,,0,20180125080000,-1,-1,-1,-1,320,-1,13,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN 130,1,2,-1,10,1018,RJFK 250800Z 32013KT 9999 FEW030 BKN130 02/M10 Q1018 RMK     1CU030 5AC130 A3007 VOLCANIC ASH CLOUD S=,
20180125_090000.002,0,RJFK,,,,0,20180125090000,-1,-1,-1,-1,310,-1,10,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,0,-1,9,1018,RJFK 250900Z 31010KT 9999 FEW030 00/M09 Q1018 RMK 1CU030     A3008=,
20180125_100000.003,0,RJFK,,,,0,20180125100000,-1,-1,-1,-1,330,-1,10,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN 140,-1,0,-1,8,1018,RJFK 251000Z 33010KT 9999 FEW030 BKN140 M00/M08 Q1018 RMK     1CU030 6AC140 A3008=,
20180125_110000.003,0,RJFK,,,,0,20180125110000,-1,-1,-1,-1,340,-1,8,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN 130,-1,0,-1,8,1019,RJFK 251100Z 34008KT 9999 FEW030 BKN130 M00/M08 Q1019 RMK     1CU030 6AC130 A3009=,
20180125_120000.002,0,RJFK,,,,0,20180125120000,-1,-1,-1,-1,330,-1,4,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN 130,-1,0,-1,7,1019,RJFK 251200Z 33004KT 9999 FEW030 BKN130 M00/M07 Q1019 RMK     1CU030 6AC130 A3010=,
20180125_210000.002,0,RJFK,,,,0,20180125210000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,0,1,FEW 30,-1,1,-1,7,1017,RJFK 252100Z 33012KT 9999 FEW030 M01/M07 Q1017 RMK 1CU030     A3005=,
20180125_220000.002,0,RJFK,,,,0,20180125220000,-1,-1,-1,-1,320,-1,13,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN 40,-1,0,-1,7,1018,RJFK 252200Z 32013KT 9999 FEW030 BKN040 M00/M07 Q1018 RMK     1CU030 7SC040 A3007=,
20180125_230000.002,0,RJFK,,,,0,20180125230000,-1,-1,-1,-1,320,-1,13,-1,-1,-1,-1,,9999,0,0,2,FEW 30   SCT 40,1,0,-1,7,1018,RJFK 252300Z 32013KT 9999 FEW030 SCT040 00/M07 Q1018 RMK     1CU030 3SC040 A3007=,
20180126_000000.002,0,RJFK,,,,0,20180126000000,-1,-1,-1,-1,320,-1,13,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN 40,1,2,-1,6,1018,RJFK 260000Z 32013KT 9999 FEW030 BKN040 02/M06 Q1018 RMK     1CU030 6SC040 A3008=,
20180126_010000.002,0,RJFK,,,,0,20180126010000,-1,-1,-1,-1,330,-1,10,-1,20,-1,-1,,9999,0,0,2,FEW 20   BKN 30,1,1,-1,6,1019,RJFK 260100Z 33010G20KT 9999 FEW020 BKN030 01/M06 Q1019 RMK     1CU020 6SC030 A3009=,
20180126_020000.002,0,RJFK,,,,0,20180126020000,-1,-1,-1,-1,320,-1,15,-1,-1,300,360,,9999,0,0,2,FEW 25   BKN 35,1,2,-1,6,1018,RJFK 260200Z 32015KT 300V360 9999 FEW025 BKN035 02/M06 Q1018     RMK 1CU025 6SC035 A3009=,
20180126_030000.002,0,RJFK,,,,0,20180126030000,-1,-1,-1,-1,320,-1,17,-1,-1,-1,-1,,9999,0,0,2,FEW 25   BKN 35,1,3,-1,7,1017,RJFK 260300Z 32017KT 9999 FEW025 BKN035 03/M07 Q1017 RMK     1CU025 6SC035 A3006=,
20180126_040000.002,0,RJFK,,,,0,20180126040000,-1,-1,-1,-1,320,-1,18,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,4,-1,7,1016,RJFK 260400Z 32018KT 9999 FEW030 04/M07 Q1016 RMK 1CU030     A3003=,
20180126_050000.002,0,RJFK,,,,0,20180126050000,-1,-1,-1,-1,330,-1,16,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,4,-1,8,1016,RJFK 260500Z 33016KT 9999 FEW030 04/M08 Q1016 RMK 1CU030     A3001=,
20180126_060000.002,0,RJFK,,,,0,20180126060000,-1,-1,-1,-1,350,-1,14,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,5,-1,7,1016,RJFK 260600Z 35014KT 9999 FEW030 05/M07 Q1016 RMK 1CU030     A3002=,
20180126_070000.002,0,RJFK,,,,0,20180126070000,-1,-1,-1,-1,320,-1,19,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,4,-1,9,1016,RJFK 260700Z 32019KT 9999 FEW030 04/M09 Q1016 RMK 1CU030     A3003=,
20180126_080000.003,0,RJFK,,,,0,20180126080000,-1,-1,-1,-1,330,-1,13,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,2,-1,8,1017,RJFK 260800Z 33013KT 9999 FEW030 02/M08 Q1017 RMK 1CU030     A3005=,
20180126_090000.002,0,RJFK,,,,0,20180126090000,-1,-1,-1,-1,330,-1,13,-1,-1,-1,-1,,9999,0,0,1,FEW 30,1,0,-1,10,1018,RJFK 260900Z 33013KT 9999 FEW030 00/M10 Q1018 RMK 1CU030     A3007=,
20180126_100000.002,0,RJFK,,,,0,20180126100000,-1,-1,-1,-1,330,-1,11,-1,-1,-1,-1,,9999,0,0,1,FEW 30,-1,1,-1,11,1019,RJFK 261000Z 33011KT 9999 FEW030 M01/M11 Q1019 RMK 1CU030     A3009=,
20180126_110000.002,0,RJFK,,,,0,20180126110000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,0,1,FEW 30,-1,1,-1,11,1019,RJFK 261100Z 33012KT 9999 FEW030 M01/M11 Q1019 RMK 1CU030     A3011=,
20180126_120000.002,0,RJFK,,,,0,20180126120000,-1,-1,-1,-1,330,-1,8,-1,-1,-1,-1,,9999,0,0,1,FEW 30,-1,1,-1,9,1019,RJFK 261200Z 33008KT 9999 FEW030 M01/M09 Q1019 RMK 1CU030     A3012=,
20180126_210000.002,0,RJFK,,,,0,20180126210000,-1,-1,-1,-1,30,-1,3,-1,-1,-1,-1,,9999,0,0,1,FEW 30,-1,5,-1,10,1022,RJFK 262100Z 03003KT 9999 FEW030 M05/M10 Q1022 RMK 1CU030     A3019=,
20180126_220000.002,0,RJFK,,,,0,20180126220000,-1,-1,-1,-1,999,-1,1,-1,-1,-1,-1,CAVOK,-1,0,0,0,,-1,6,-1,10,1022,RJFK 262200Z VRB01KT CAVOK M06/M10 Q1022 RMK A3021=,
20180126_230000.002,0,RJFK,,,,0,20180126230000,-1,-1,-1,-1,350,-1,3,-1,-1,-1,-1,CAVOK,-1,0,0,0,,-1,5,-1,9,1023,RJFK 262300Z 35003KT CAVOK M05/M09 Q1023 RMK A3021=,
20180127_000000.002,0,RJFK,,,,0,20180127000000,-1,-1,-1,-1,360,-1,6,-1,-1,-1,-1,CAVOK,-1,0,0,0,,-1,2,-1,8,1023,RJFK 270000Z 36006KT CAVOK M02/M08 Q1023 RMK A3023=,
20180127_010000.002,0,RJFK,,,,0,20180127010000,-1,-1,-1,-1,10,-1,6,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,1,-1,10,1023,RJFK 270100Z 01006KT CAVOK 01/M10 Q1023 RMK A3023=,
20180127_020000.002,0,RJFK,,,,0,20180127020000,-1,-1,-1,-1,20,-1,3,-1,-1,320,110,CAVOK,-1,0,0,0,,1,3,-1,11,1023,RJFK 270200Z 02003KT 320V110 CAVOK 03/M11 Q1023 RMK A3021     VOLCANIC ASH CLOUD S=,
20180127_030000.002,0,RJFK,,,,0,20180127030000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,4,-1,13,1022,RJFK 270300Z VRB02KT CAVOK 04/M13 Q1022 RMK A3020 VOLCANIC ASH     CLOUD S=,
20180127_040000.002,0,RJFK,,,,0,20180127040000,-1,-1,-1,-1,999,-1,4,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,6,-1,11,1021,RJFK 270400Z VRB04KT CAVOK 06/M11 Q1021 RMK A3015=,
20180127_050000.002,0,RJFK,,,,0,20180127050000,-1,-1,-1,-1,240,-1,7,-1,-1,200,270,CAVOK,-1,0,0,0,,1,7,-1,9,1020,RJFK 270500Z 24007KT 200V270 CAVOK 07/M09 Q1020 RMK A3014=,
20180127_060000.002,0,RJFK,,,,0,20180127060000,-1,-1,-1,-1,210,-1,6,-1,-1,170,260,CAVOK,-1,0,0,0,,1,7,-1,10,1020,RJFK 270600Z 21006KT 170V260 CAVOK 07/M10 Q1020 RMK A3014=,
20180127_070000.002,0,RJFK,,,,0,20180127070000,-1,-1,-1,-1,180,-1,5,-1,-1,140,210,CAVOK,-1,0,0,0,,1,7,-1,10,1020,RJFK 270700Z 18005KT 140V210 CAVOK 07/M10 Q1020 RMK A3015=,
20180127_080000.002,0,RJFK,,,,0,20180127080000,-1,-1,-1,-1,180,-1,4,-1,-1,140,210,CAVOK,-1,0,0,0,,1,6,-1,9,1020,RJFK 270800Z 18004KT 140V210 CAVOK 06/M09 Q1020 RMK A3014=,
20180127_090000.003,0,RJFK,,,,0,20180127090000,-1,-1,-1,-1,180,-1,4,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,3,-1,7,1021,RJFK 270900Z 18004KT CAVOK 03/M07 Q1021 RMK A3015=,
20180127_100000.002,0,RJFK,,,,0,20180127100000,-1,-1,-1,-1,220,-1,3,-1,-1,160,260,CAVOK,-1,0,0,0,,1,4,-1,7,1021,RJFK 271000Z 22003KT 160V260 CAVOK 04/M07 Q1021 RMK A3016=,
20180127_110000.002,0,RJFK,,,,0,20180127110000,-1,-1,-1,-1,50,-1,3,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,1,-1,5,1021,RJFK 271100Z 05003KT CAVOK 01/M05 Q1021 RMK A3017=,
20180127_120000.002,0,RJFK,,,,0,20180127120000,-1,-1,-1,-1,10,-1,4,-1,-1,-1,-1,CAVOK,-1,0,0,0,,-1,0,-1,6,1021,RJFK 271200Z 01004KT CAVOK M00/M06 Q1021 RMK A3017=,
20180127_210000.002,0,RJFK,,,,0,20180127210000,-1,-1,-1,-1,360,-1,6,-1,-1,-1,-1,,9999,0,1,2,FEW 10   BKN 25,1,1,-1,0,1019,RJFK 272100Z 36006KT 9999 -SHRA FEW010 BKN025 01/M00 Q1019 RMK     1CU010 7CU025 A3010=,- RA SH
20180127_220000.002,0,RJFK,,,,0,20180127220000,-1,-1,-1,-1,360,-1,4,-1,-1,-1,-1,,9999,0,1,2,FEW 5   BKN 25,1,1,1,0,1019,RJFK 272200Z 36004KT 9999 -SHRA FEW005 BKN025 01/00 Q1019 RMK     1ST005 7CU025 A3009=,- RA SH
20180127_230000.002,0,RJFK,,,,0,20180127230000,-1,-1,-1,-1,320,-1,4,-1,-1,-1,-1,,9999,0,0,3,FEW 3   BKN 40   BKN 70,1,2,1,2,1018,RJFK 272300Z 32004KT 9999 FEW003 BKN040 BKN070 02/02 Q1018 RMK     1ST003 5CU040 7AC070 A3009=,
20180128_000000.003,0,RJFK,,,,0,20180128000000,-1,-1,-1,-1,10,-1,4,-1,-1,-1,-1,,9999,0,0,3,FEW 3   SCT 25   BKN 35,1,3,1,3,1018,RJFK 280000Z 01004KT 9999 FEW003 SCT025 BKN035 03/03 Q1018 RMK     1ST003 3CU025 7CU035 A3008=,
20180128_010000.002,0,RJFK,,,,0,20180128010000,-1,-1,-1,-1,360,-1,4,-1,-1,-1,-1,,9999,0,0,3,FEW 3   SCT 35   BKN 70,1,4,1,4,1017,RJFK 280100Z 36004KT 9999 FEW003 SCT035 BKN070 04/04 Q1017 RMK     1ST003 3CU035 6AC070 A3006=,
20180128_020000.002,0,RJFK,,,,0,20180128020000,-1,-1,-1,-1,340,-1,3,-1,-1,320,30,,9999,0,0,3,FEW 8   SCT 20   BKN 40,1,6,1,5,1017,RJFK 280200Z 34003KT 320V030 9999 FEW008 SCT020 BKN040 06/05     Q1017 RMK 1ST008 3CU020 5CU040 A3005=,
20180128_030000.002,0,RJFK,,,,0,20180128030000,-1,-1,-1,-1,330,-1,3,-1,-1,-1,-1,,9999,0,1,3,FEW 6   SCT 20   BKN 40,1,6,1,5,1016,RJFK 280300Z 33003KT 9999 -SHRA FEW006 SCT020 BKN040 06/05     Q1016 RMK 1ST006 3CU020 6CU040 A3001=,- RA SH
20180128_040000.002,0,RJFK,,,,0,20180128040000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,6000,0,1,3,FEW 4   SCT 15   BKN 25,1,6,1,6,1015,RJFK 280400Z VRB02KT 6000 -SHRA FEW004 SCT015 BKN025 06/06     Q1015 RMK 1ST004 3CU015 5CU025 A2999=,- RA SH
20180128_050000.002,0,RJFK,,,,0,20180128050000,-1,-1,-1,-1,350,-1,4,-1,-1,-1,-1,,4000,0,3,3,FEW 4   BKN 8   BKN 15,1,6,1,6,1015,RJFK 280500Z 35004KT 4000 -SHRA BR BCFG FEW004 BKN008 BKN015     06/06 Q1015 RMK 1ST004 5ST008 6CU015 A3000 FG N-E=,- RA SH; BR; BC FG
20180128_060000.002,0,RJFK,,,,0,20180128060000,-1,-1,-1,-1,350,-1,3,-1,-1,-1,-1,,9999,0,1,3,FEW 4   SCT 20   BKN 30,1,5,1,5,1015,RJFK 280600Z 35003KT 9999 -SHRA FEW004 SCT020 BKN030 05/05     Q1015 RMK 1ST004 3CU020 5CU030 A2997=,- RA SH
20180128_070000.003,0,RJFK,,,,0,20180128070000,-1,-1,-1,-1,340,-1,5,-1,-1,-1,-1,,9999,0,1,3,FEW 6   SCT 20   BKN 40,1,6,1,5,1014,RJFK 280700Z 34005KT 9999 -SHRA FEW006 SCT020 BKN040 06/05     Q1014 RMK 1ST006 3CU020 6CU040 A2997=,- RA SH
20180128_080000.002,0,RJFK,,,,0,20180128080000,-1,-1,-1,-1,340,-1,5,-1,-1,-1,-1,,9999,0,2,3,FEW 2   SCT 40   BKN 60,1,6,1,5,1014,RJFK 280800Z 34005KT 9999 -SHRA BCFG FEW002 SCT040 BKN060     06/05 Q1014 RMK 1ST002 3CU040 6SC060 A2997 FG N-NE=,- RA SH; BC FG
20180128_090000.002,0,RJFK,,,,0,20180128090000,-1,-1,-1,-1,330,-1,6,-1,-1,-1,-1,,9999,0,2,3,FEW 2   SCT 40   BKN 60,1,5,1,5,1014,RJFK 280900Z 33006KT 9999 -SHRA BCFG FEW002 SCT040 BKN060     05/05 Q1014 RMK 1ST002 3CU040 6SC060 A2996 FG N-NE=,- RA SH; BC FG
20180128_100000.002,0,RJFK,,,,0,20180128100000,-1,-1,-1,-1,330,-1,7,-1,-1,-1,-1,,9999,0,1,3,FEW 2   SCT 40   BKN 60,1,5,1,4,1015,RJFK 281000Z 33007KT 9999 -SHRA FEW002 SCT040 BKN060 05/04     Q1015 RMK 1ST002 3CU040 6SC060 A2998=,- RA SH
20180128_110000.002,0,RJFK,,,,0,20180128110000,-1,-1,-1,-1,330,-1,8,-1,-1,-1,-1,,9999,0,1,3,FEW 2   SCT 60   BKN 80,1,5,1,4,1015,RJFK 281100Z 33008KT 9999 -RA FEW002 SCT060 BKN080 05/04 Q1015     RMK 1ST002 3SC060 7AC080 A2998=,- RA
20180128_120000.002,0,RJFK,,,,0,20180128120000,-1,-1,-1,-1,320,-1,7,-1,-1,-1,-1,,9999,0,1,2,FEW 2   BKN 70,1,4,1,3,1015,RJFK 281200Z 32007KT 9999 -RA FEW002 BKN070 04/03 Q1015 RMK     1ST002 7AC070 A2999=,- RA
20180128_210000.002,0,RJFK,,,,0,20180128210000,-1,-1,-1,-1,340,-1,14,-1,25,-1,-1,,9999,0,0,3,FEW 15   BKN 35   BKN 150,1,3,-1,2,1014,RJFK 282100Z 34014G25KT 9999 FEW015 BKN035 BKN150 03/M02 Q1014     RMK 1CU015 5CU035 6AC150 A2995=,
20180128_220000.003,0,RJFK,,,,0,20180128220000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,0,2,FEW 15   BKN 30,1,3,-1,2,1015,RJFK 282200Z 33012KT 9999 FEW015 BKN030 03/M02 Q1015 RMK     1CU015 7CU030 A2997=,
20180128_230000.002,0,RJFK,,,,0,20180128230000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,0,2,FEW 15   BKN 30,1,3,-1,3,1015,RJFK 282300Z 33012KT 9999 FEW015 BKN030 03/M03 Q1015 RMK     1CU015 7CU030 A2999=,
20180129_000000.003,0,RJFK,,,,0,20180129000000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,0,2,FEW 15   BKN 30,1,3,-1,3,1016,RJFK 290000Z 33012KT 9999 FEW015 BKN030 03/M03 Q1016 RMK     1CU015 6CU030 A3002=,
20180129_010000.002,0,RJFK,,,,0,20180129010000,-1,-1,-1,-1,320,-1,18,-1,-1,-1,-1,,9999,0,0,2,FEW 15   BKN 30,1,4,-1,3,1016,RJFK 290100Z 32018KT 9999 FEW015 BKN030 04/M03 Q1016 RMK     1CU015 7CU030 A3003=,
20180129_020000.002,0,RJFK,,,,0,20180129020000,-1,-1,-1,-1,320,-1,14,-1,-1,-1,-1,,9999,0,0,2,FEW 20   BKN 30,1,3,-1,4,1017,RJFK 290200Z 32014KT 9999 FEW020 BKN030 03/M04 Q1017 RMK     1CU020 7CU030 A3003=,
20180129_030000.002,0,RJFK,,,,0,20180129030000,-1,-1,-1,-1,330,-1,16,-1,-1,-1,-1,,9999,0,0,2,FEW 20   BKN 30,1,4,-1,4,1016,RJFK 290300Z 33016KT 9999 FEW020 BKN030 04/M04 Q1016 RMK     1CU020 7CU030 A3000=,
20180129_040000.002,0,RJFK,,,,0,20180129040000,-1,-1,-1,-1,340,-1,19,-1,-1,-1,-1,,9999,0,0,2,FEW 20   SCT 30,1,5,-1,4,1015,RJFK 290400Z 34019KT 9999 FEW020 SCT030 05/M04 Q1015 RMK     1CU020 3CU030 A2999=,
20180129_050000.002,0,RJFK,,,,0,20180129050000,-1,-1,-1,-1,310,-1,18,-1,-1,290,360,,9999,0,0,2,FEW 20   SCT 30,1,6,-1,5,1015,RJFK 290500Z 31018KT 290V360 9999 FEW020 SCT030 06/M05 Q1015     RMK 1CU020 3CU030 A2997=,
20180129_060000.002,0,RJFK,,,,0,20180129060000,-1,-1,-1,-1,320,-1,20,-1,-1,-1,-1,,9999,0,0,2,FEW 20   SCT 35,1,5,-1,6,1015,RJFK 290600Z 32020KT 9999 FEW020 SCT035 05/M06 Q1015 RMK     1CU020 3CU035 A2999=,
20180129_070000.002,0,RJFK,,,,0,20180129070000,-1,-1,-1,-1,330,-1,18,-1,-1,-1,-1,,9999,0,0,2,FEW 20   SCT 35,1,3,-1,6,1016,RJFK 290700Z 33018KT 9999 FEW020 SCT035 03/M06 Q1016 RMK     1CU020 3CU035 A3000=,
20180129_080000.002,0,RJFK,,,,0,20180129080000,-1,-1,-1,-1,320,-1,21,-1,-1,-1,-1,,9999,0,0,1,FEW 20,1,3,-1,8,1016,RJFK 290800Z 32021KT 9999 FEW020 03/M08 Q1016 RMK 1CU020     A3003=,
20180129_090000.002,0,RJFK,,,,0,20180129090000,-1,-1,-1,-1,330,-1,18,-1,-1,-1,-1,,9999,0,0,1,FEW 20,1,1,-1,7,1017,RJFK 290900Z 33018KT 9999 FEW020 01/M07 Q1017 RMK 1CU020     A3004=,
20180129_100000.002,0,RJFK,,,,0,20180129100000,-1,-1,-1,-1,330,-1,17,-1,-1,-1,-1,,9999,0,0,1,FEW 20,1,1,-1,7,1017,RJFK 291000Z 33017KT 9999 FEW020 01/M07 Q1017 RMK 1CU020     A3005=,
20180129_110000.002,0,RJFK,,,,0,20180129110000,-1,-1,-1,-1,330,-1,15,-1,-1,-1,-1,,9999,0,0,2,FEW 20   SCT 35,1,1,-1,7,1017,RJFK 291100Z 33015KT 9999 FEW020 SCT035 01/M07 Q1017 RMK     1CU020 4CU035 A3006=,
20180129_120000.002,0,RJFK,,,,0,20180129120000,-1,-1,-1,-1,320,-1,12,-1,-1,-1,-1,,9999,0,0,1,FEW 20,-1,0,-1,6,1017,RJFK 291200Z 32012KT 9999 FEW020 M00/M06 Q1017 RMK 1CU020     A3005=,
20180129_210000.002,0,RJFK,,,,0,20180129210000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,0,2,FEW 20   SCT 35,-1,0,-1,6,1020,RJFK 292100Z 33012KT 9999 FEW020 SCT035 M00/M06 Q1020 RMK     1CU020 4CU035 A3014=,
20180129_220000.002,0,RJFK,,,,0,20180129220000,-1,-1,-1,-1,340,-1,9,-1,-1,-1,-1,,9999,0,0,3,FEW 15   SCT 25   BKN 40,-1,0,-1,6,1021,RJFK 292200Z 34009KT 9999 FEW015 SCT025 BKN040 M00/M06 Q1021     RMK 1CU015 3CU025 5CU040 A3016=,
20180129_230000.002,0,RJFK,,,,0,20180129230000,-1,-1,-1,-1,330,-1,8,-1,-1,-1,-1,,9999,0,0,3,FEW 15   SCT 25   BKN 40,1,0,-1,6,1021,RJFK 292300Z 33008KT 9999 FEW015 SCT025 BKN040 00/M06 Q1021     RMK 1CU015 3CU025 5CU040 A3018=,
20180130_000000.002,0,RJFK,,,,0,20180130000000,-1,-1,-1,-1,330,-1,10,-1,-1,300,10,,9999,0,0,2,FEW 20   SCT 35,1,2,-1,7,1022,RJFK 300000Z 33010KT 300V010 9999 FEW020 SCT035 02/M07 Q1022     RMK 1CU020 3CU035 A3019=,
20180130_010000.002,0,RJFK,,,,0,20180130010000,-1,-1,-1,-1,310,-1,12,-1,-1,-1,-1,,9999,0,0,2,FEW 25   BKN 35,1,3,-1,7,1022,RJFK 300100Z 31012KT 9999 FEW025 BKN035 03/M07 Q1022 RMK     1CU025 5CU035 A3019=,
20180130_020000.002,0,RJFK,,,,0,20180130020000,-1,-1,-1,-1,320,-1,11,-1,-1,290,360,,9999,0,0,2,FEW 25   SCT 35,1,4,-1,6,1022,RJFK 300200Z 32011KT 290V360 9999 FEW025 SCT035 04/M06 Q1022     RMK 1CU025 4CU035 A3019=,
20180130_030000.002,0,RJFK,,,,0,20180130030000,-1,-1,-1,-1,320,-1,15,-1,-1,-1,-1,,9999,0,0,2,FEW 35   BKN -9999,1,4,-1,7,1021,RJFK 300300Z 32015KT 9999 FEW035 BKN/// 04/M07 Q1021 RMK     2CU035 A3016=,
20180130_040000.002,0,RJFK,,,,0,20180130040000,-1,-1,-1,-1,300,-1,13,-1,-1,-1,-1,,9999,0,0,2,FEW 40   BKN -9999,1,5,-1,7,1021,RJFK 300400Z 30013KT 9999 FEW040 BKN/// 05/M07 Q1021 RMK     2CU040 A3015=,
20180130_050000.002,0,RJFK,,,,0,20180130050000,-1,-1,-1,-1,300,-1,16,-1,-1,-1,-1,,9999,0,0,2,FEW 40   BKN -9999,1,5,-1,6,1020,RJFK 300500Z 30016KT 9999 FEW040 BKN/// 05/M06 Q1020 RMK     1CU040 A3013=,
20180130_060000.003,0,RJFK,,,,0,20180130060000,-1,-1,-1,-1,310,-1,17,-1,-1,-1,-1,,9999,0,0,1,FEW 40,1,5,-1,7,1021,RJFK 300600Z 31017KT 9999 FEW040 05/M07 Q1021 RMK 1CU040     A3015=,
20180130_070000.002,0,RJFK,,,,0,20180130070000,-1,-1,-1,-1,320,-1,15,-1,-1,-1,-1,,9999,0,0,2,FEW 45   BKN -9999,1,4,-1,7,1021,RJFK 300700Z 32015KT 9999 FEW045 BKN/// 04/M07 Q1021 RMK     1CU045 A3016=,
20180130_080000.002,0,RJFK,,,,0,20180130080000,-1,-1,-1,-1,330,-1,14,-1,-1,-1,-1,,9999,0,0,1,FEW 45,1,3,-1,7,1022,RJFK 300800Z 33014KT 9999 FEW045 03/M07 Q1022 RMK 1CU045     A3018=,
20180130_090000.002,0,RJFK,,,,0,20180130090000,-1,-1,-1,-1,330,-1,10,-1,-1,-1,-1,,9999,0,0,1,FEW 40,1,1,-1,7,1023,RJFK 300900Z 33010KT 9999 FEW040 01/M07 Q1023 RMK 1CU040     A3022=,
20180130_100000.002,0,RJFK,,,,0,20180130100000,-1,-1,-1,-1,330,-1,7,-1,-1,-1,-1,,9999,0,0,1,FEW 40,1,0,-1,6,1023,RJFK 301000Z 33007KT 9999 FEW040 00/M06 Q1023 RMK 1CU040     A3021=,
20180130_110000.002,0,RJFK,,,,0,20180130110000,-1,-1,-1,-1,340,-1,3,-1,-1,-1,-1,,9999,0,0,1,FEW 40,-1,1,-1,6,1024,RJFK 301100Z 34003KT 9999 FEW040 M01/M06 Q1024 RMK 1CU040     A3025=,
